,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
8193,2323743,Mirage,Freedom 35,compLexity,11,16,3721,0,10th of June 2018,1
8194,2323743,Train,Freedom 35,compLexity,2,16,3721,0,10th of June 2018,2
8195,2323739,Inferno,Freedom 35,boxr,16,13,3721,0,10th of June 2018,1
8196,2323739,Train,Freedom 35,boxr,16,10,3721,0,10th of June 2018,2
8197,2323740,Train,Dignitas,Swole Patrol,13,16,3721,0,10th of June 2018,1
8198,2323740,Inferno,Dignitas,Swole Patrol,11,16,3721,0,10th of June 2018,2
8199,2323738,Inferno,The Pioneers,Squirtle Squad,16,13,3721,0,10th of June 2018,1
8200,2323738,Overpass,The Pioneers,Squirtle Squad,16,9,3721,0,10th of June 2018,2
8201,2323737,Nuke,F1-racecar-PEEK,Gorilla Gang,16,7,3721,0,10th of June 2018,1
8202,2323737,Mirage,F1-racecar-PEEK,Gorilla Gang,16,10,3721,0,10th of June 2018,2
8203,2323733,Nuke,compLexity,Swole Patrol,16,2,3721,0,10th of June 2018,1
8204,2323733,Train,compLexity,Swole Patrol,22,19,3721,0,10th of June 2018,2
8205,2323732,Train,boxr,Prospects,17,19,3721,0,10th of June 2018,1
8206,2323732,Mirage,boxr,Prospects,16,12,3721,0,10th of June 2018,2
8207,2323732,Cache,boxr,Prospects,16,8,3721,0,10th of June 2018,3
8208,2323735,Cache,TeamOne,Squirtle Squad,16,7,3721,0,10th of June 2018,1
8209,2323735,Inferno,TeamOne,Squirtle Squad,19,15,3721,0,10th of June 2018,2
8210,2323734,Mirage,AZIO,Dignitas,7,16,3721,0,10th of June 2018,1
8211,2323734,Inferno,AZIO,Dignitas,7,16,3721,0,10th of June 2018,2
8212,2323731,Train,Bravado,Freedom 35,19,16,3721,0,10th of June 2018,1
8213,2323731,Dust2,Bravado,Freedom 35,16,6,3721,0,10th of June 2018,2
8214,2323736,Mirage,Wise,The Pioneers,13,16,3721,0,10th of June 2018,1
8215,2323736,Cache,Wise,The Pioneers,12,16,3721,0,10th of June 2018,2
8216,2323730,Inferno,Rogue,Gorilla Gang,19,16,3721,0,9th of June 2018,1
8217,2323730,Dust2,Rogue,Gorilla Gang,16,10,3721,0,9th of June 2018,2
8218,2323723,Inferno,Swole Patrol,Dignitas,13,16,3721,0,9th of June 2018,1
8219,2323723,Train,Swole Patrol,Dignitas,16,14,3721,0,9th of June 2018,2
8220,2323723,Cache,Swole Patrol,Dignitas,16,9,3721,0,9th of June 2018,3
8221,2323721,Overpass,The Pioneers,Squirtle Squad,16,11,3721,0,9th of June 2018,1
8222,2323721,Inferno,The Pioneers,Squirtle Squad,13,16,3721,0,9th of June 2018,2
8223,2323721,Train,The Pioneers,Squirtle Squad,13,16,3721,0,9th of June 2018,3
8224,2323718,Inferno,Bravado,Prospects,16,9,3721,0,9th of June 2018,1
8225,2323718,Mirage,Bravado,Prospects,12,16,3721,0,9th of June 2018,2
8226,2323718,Train,Bravado,Prospects,16,5,3721,0,9th of June 2018,3
8227,2323722,Inferno,compLexity,AZIO,7,16,3721,0,9th of June 2018,1
8228,2323722,Mirage,compLexity,AZIO,16,5,3721,0,9th of June 2018,2
8229,2323722,Nuke,compLexity,AZIO,16,3,3721,0,9th of June 2018,3
8230,2323719,Dust2,boxr,Freedom 35,15,19,3721,0,9th of June 2018,1
8231,2323719,Inferno,boxr,Freedom 35,12,16,3721,0,9th of June 2018,2
8232,2323720,Cache,TeamOne,Wise,16,4,3721,0,9th of June 2018,1
8233,2323720,Mirage,TeamOne,Wise,16,2,3721,0,9th of June 2018,2
8234,2323724,Train,F1-racecar-PEEK,Gorilla Gang,2,16,3721,0,9th of June 2018,1
8235,2323724,Nuke,F1-racecar-PEEK,Gorilla Gang,5,16,3721,0,9th of June 2018,2
8236,2323646,Cache,HellRaisers,SK,17,19,3698,2,10th of June 2018,1
8237,2323646,Overpass,HellRaisers,SK,10,16,3698,2,10th of June 2018,2
8238,2323645,Inferno,SK,Winstrike,16,7,3698,1,10th of June 2018,1
8239,2323645,Mirage,SK,Winstrike,16,7,3698,1,10th of June 2018,2
8240,2323644,Dust2,HellRaisers,Giants,8,16,3698,1,10th of June 2018,1
8241,2323644,Overpass,HellRaisers,Giants,19,15,3698,1,10th of June 2018,2
8242,2323644,Train,HellRaisers,Giants,16,13,3698,1,10th of June 2018,3
8243,2323643,Overpass,Tempo Storm,Giants,9,16,3698,0,9th of June 2018,1
8244,2323643,Mirage,Tempo Storm,Giants,16,2,3698,0,9th of June 2018,2
8245,2323643,Train,Tempo Storm,Giants,7,16,3698,0,9th of June 2018,3
8246,2323642,Train,Winstrike,Movistar Riders,16,11,3698,0,9th of June 2018,1
8247,2323642,Nuke,Winstrike,Movistar Riders,16,6,3698,0,9th of June 2018,2
8248,2323569,Mirage,Liquid,Astralis,14,16,3460,4,10th of June 2018,1
8249,2323569,Dust2,Liquid,Astralis,11,16,3460,4,10th of June 2018,2
8250,2323568,Train,Astralis,FaZe,16,14,3460,5,10th of June 2018,1
8251,2323568,Inferno,Astralis,FaZe,16,8,3460,5,10th of June 2018,2
8252,2323567,Inferno,NRG,Liquid,6,16,3460,2,10th of June 2018,1
8253,2323567,Nuke,NRG,Liquid,8,16,3460,2,10th of June 2018,2
8254,2323566,Inferno,FaZe,G2,16,9,3460,1,9th of June 2018,1
8255,2323566,Mirage,FaZe,G2,16,10,3460,1,9th of June 2018,2
8256,2323565,Nuke,Liquid,fnatic,16,5,3460,3,9th of June 2018,1
8257,2323565,Inferno,Liquid,fnatic,16,13,3460,3,9th of June 2018,2
8258,2323564,Overpass,G2,Luminosity,16,9,3460,0,9th of June 2018,1
8259,2323564,Cache,G2,Luminosity,16,11,3460,0,9th of June 2018,2
8260,2323563,Overpass,Cloud9,fnatic,16,14,3460,3,9th of June 2018,1
8261,2323563,Train,Cloud9,fnatic,9,16,3460,3,9th of June 2018,2
8262,2323563,Cache,Cloud9,fnatic,13,16,3460,3,9th of June 2018,3
8263,2323562,Cache,NRG,FaZe,16,8,3460,2,8th of June 2018,1
8264,2323560,Mirage,FaZe,Luminosity,16,1,3460,1,8th of June 2018,1
8265,2323559,Mirage,NRG,G2,16,4,3460,1,8th of June 2018,1
8266,2323561,Inferno,Astralis,Liquid,16,6,3460,4,8th of June 2018,1
8267,2323558,Cache,fnatic,Liquid,14,16,3460,3,8th of June 2018,1
8268,2323557,Inferno,Astralis,Cloud9,16,13,3460,3,8th of June 2018,1
8269,2323703,Cache,ENCE,SJ,13,16,3839,0,9th of June 2018,1
8270,2323703,Dust2,ENCE,SJ,16,3,3839,0,9th of June 2018,2
8271,2323703,Mirage,ENCE,SJ,16,7,3839,0,9th of June 2018,3
8272,2323663,Dust2,Japaleno,GoodJob,16,13,3785,0,9th of June 2018,1
8273,2323663,Overpass,Japaleno,GoodJob,16,2,3785,0,9th of June 2018,2
8274,2323657,Inferno,LDLC,MAXISAUCISSE,16,1,3785,0,9th of June 2018,1
8275,2323657,Train,LDLC,MAXISAUCISSE,16,4,3785,0,9th of June 2018,2
8276,2323656,Dust2,ALTERNATE aTTaX,RUSH B,16,3,3785,0,9th of June 2018,1
8277,2323656,Mirage,ALTERNATE aTTaX,RUSH B,16,5,3785,0,9th of June 2018,2
8278,2323655,Dust2,NOBO,Sprout,7,16,3785,0,9th of June 2018,1
8279,2323655,Nuke,NOBO,Sprout,9,16,3785,0,9th of June 2018,2
8280,2323535,Inferno,MVP PK,Signature,16,12,3604,0,9th of June 2018,1
8281,2323535,Train,MVP PK,Signature,16,10,3604,0,9th of June 2018,2
8282,2323534,Overpass,Signature,Alpha Red,16,2,3604,0,8th of June 2018,1
8283,2323534,Train,Signature,Alpha Red,16,7,3604,0,8th of June 2018,2
8284,2323532,Inferno,MVP PK,ORDER,13,16,3604,0,7th of June 2018,1
8285,2323532,Overpass,MVP PK,ORDER,16,14,3604,0,7th of June 2018,2
8286,2323532,Mirage,MVP PK,ORDER,16,11,3604,0,7th of June 2018,3
8287,2323531,Inferno,Alpha Red,Sad Story,16,11,3604,0,6th of June 2018,1
8288,2323530,Inferno,XCN,Signature,9,16,3604,0,6th of June 2018,1
8289,2323529,Mirage,ORDER,EMC,16,3,3604,0,5th of June 2018,1
8290,2323533,Inferno,SCARZ Absolute,MVP PK,4,16,3604,0,5th of June 2018,1
8291,2323668,Nuke,FURIA,Virtue,16,11,3651,0,9th of June 2018,1
8292,2323668,Inferno,FURIA,Virtue,16,10,3651,0,9th of June 2018,2
8293,2323661,Inferno,Virtue,Isurus,19,17,3651,0,9th of June 2018,1
8294,2323661,Cache,Virtue,Isurus,19,16,3651,0,9th of June 2018,2
8295,2323660,Nuke,FURIA,YeaH!,16,7,3651,0,8th of June 2018,1
8296,2323660,Overpass,FURIA,YeaH!,16,3,3651,0,8th of June 2018,2
8297,2322382,Inferno,Wild,Isurus,8,16,3651,0,8th of June 2018,1
8298,2322381,Mirage,Isurus,Wild,16,11,3651,0,8th of June 2018,1
8299,2322380,Cache,Virtue,C4,16,10,3651,0,7th of June 2018,1
8300,2322379,Train,C4,Virtue,15,15,3651,0,6th of June 2018,1
8301,2322378,Inferno,FURIA,Bulldozer,16,6,3651,0,5th of June 2018,1
8302,2322377,Train,Bulldozer,FURIA,15,15,3651,0,5th of June 2018,1
8303,2322376,Cache,YeaH!,LiNE5 Academy,16,14,3651,0,5th of June 2018,1
8304,2322375,Inferno,LiNE5 Academy,YeaH!,6,16,3651,0,4th of June 2018,1
8305,2322374,Mirage,Isurus,C4,16,13,3651,0,2nd of June 2018,1
8306,2322373,Overpass,C4,Isurus,2,16,3651,0,2nd of June 2018,1
8307,2322372,Mirage,Bulldozer,YeaH!,12,16,3651,0,2nd of June 2018,1
8308,2322371,Inferno,YeaH!,Bulldozer,16,9,3651,0,1st of June 2018,1
8309,2322359,Train,YeaH!,Isurus,9,16,3651,0,29th of May 2018,1
8310,2322358,Mirage,Isurus,YeaH!,7,16,3651,0,29th of May 2018,1
8311,2322370,Cache,FURIA,Virtue,16,6,3651,0,29th of May 2018,1
8312,2322369,Nuke,Virtue,FURIA,15,15,3651,0,29th of May 2018,1
8313,2322368,Cache,LiNE5 Academy,Wild,16,14,3651,0,29th of May 2018,1
8314,2322367,Inferno,Wild,LiNE5 Academy,16,8,3651,0,28th of May 2018,1
8315,2322353,Inferno,Isurus,Virtue,16,5,3651,0,24th of May 2018,1
8316,2322352,Overpass,Virtue,Isurus,16,11,3651,0,24th of May 2018,1
8317,2323170,Nuke,FURIA,YeaH!,10,16,3651,0,24th of May 2018,1
8318,2323169,Inferno,YeaH!,FURIA,13,16,3651,0,24th of May 2018,1
8319,2322366,Inferno,Virtue,LiNE5 Academy,16,3,3651,0,19th of May 2018,1
8320,2322365,Cache,LiNE5 Academy,Virtue,4,16,3651,0,19th of May 2018,1
8321,2322364,Mirage,Wild,FURIA,5,16,3651,0,19th of May 2018,1
8322,2322363,Train,FURIA,Wild,16,14,3651,0,18th of May 2018,1
8323,2322361,Cache,C4,Bulldozer,3,16,3651,0,15th of May 2018,1
8324,2322360,Train,Bulldozer,C4,16,8,3651,0,14th of May 2018,1
8325,2322355,Nuke,C4,CSBL,16,8,3651,0,12th of May 2018,1
8326,2322354,Cache,CSBL,C4,16,14,3651,0,11th of May 2018,1
8327,2322328,Cache,Bulldozer,Wild,15,15,3651,0,8th of May 2018,1
8328,2322327,Train,Wild,Bulldozer,8,16,3651,0,7th of May 2018,1
8329,2322045,Inferno,CSBL,Bulldozer,16,8,3651,0,5th of May 2018,1
8330,2322044,Cache,Bulldozer,CSBL,2,16,3651,0,5th of May 2018,1
8331,2322043,Train,Isurus,FURIA,11,16,3651,0,5th of May 2018,1
8332,2322042,Mirage,FURIA,Isurus,16,6,3651,0,5th of May 2018,1
8333,2322041,Cobblestone,Wild,C4,16,8,3651,0,1st of May 2018,1
8334,2322040,Overpass,C4,Wild,7,16,3651,0,1st of May 2018,1
8335,2322039,Cache,YeaH!,Virtue,15,15,3651,0,1st of May 2018,1
8336,2322038,Inferno,Virtue,YeaH!,14,16,3651,0,30th of April 2018,1
8337,2322037,Train,YeaH!,C4,10,16,3651,0,28th of April 2018,1
8338,2322036,Cache,C4,YeaH!,16,9,3651,0,28th of April 2018,1
8339,2322035,Train,Virtue,Wild,16,8,3651,0,28th of April 2018,1
8340,2322034,Cache,Wild,Virtue,5,16,3651,0,27th of April 2018,1
8341,2322033,Inferno,FURIA,CSBL,16,6,3651,0,24th of April 2018,1
8342,2322032,Overpass,CSBL,FURIA,9,16,3651,0,24th of April 2018,1
8343,2322031,Inferno,Isurus,Bulldozer,16,10,3651,0,24th of April 2018,1
8344,2322030,Mirage,Bulldozer,Isurus,16,6,3651,0,23rd of April 2018,1
8345,2321976,Inferno,Isurus,CSBL,16,1,3651,0,21st of April 2018,1
8346,2321975,Mirage,CSBL,Isurus,16,6,3651,0,21st of April 2018,1
8347,2321974,Cache,Bulldozer,Virtue,4,16,3651,0,21st of April 2018,1
8348,2321973,Train,Virtue,Bulldozer,16,13,3651,0,20th of April 2018,1
8349,2321972,Mirage,Wild,YeaH!,15,15,3651,0,17th of April 2018,1
8350,2321971,Cache,YeaH!,Wild,14,16,3651,0,17th of April 2018,1
8351,2321970,Train,C4,FURIA,4,16,3651,0,17th of April 2018,1
8352,2321969,Cobblestone,FURIA,C4,16,3,3651,0,16th of April 2018,1
8353,2323613,Inferno,Dignitas,iNTACT,16,5,3823,0,7th of June 2018,1
8354,2323613,Overpass,Dignitas,iNTACT,16,10,3823,0,7th of June 2018,2
8355,2323614,Inferno,Mythic,F1-racecar-PEEK,16,6,3823,0,7th of June 2018,1
8356,2323614,Nuke,Mythic,F1-racecar-PEEK,16,12,3823,0,7th of June 2018,2
8357,2323609,Inferno,F1-racecar-PEEK,Born,16,12,3823,0,6th of June 2018,1
8358,2323609,Overpass,F1-racecar-PEEK,Born,16,6,3823,0,6th of June 2018,2
8359,2323610,Mirage,Dignitas,Fam143,16,7,3823,0,6th of June 2018,1
8360,2323610,Inferno,Dignitas,Fam143,16,13,3823,0,6th of June 2018,2
8361,2323608,Nuke,Prospects,iNTACT,14,16,3823,0,6th of June 2018,1
8362,2323608,Mirage,Prospects,iNTACT,5,16,3823,0,6th of June 2018,2
8363,2323607,Inferno,isaGOD,Mythic,2,16,3823,0,6th of June 2018,1
8364,2323607,Dust2,isaGOD,Mythic,12,16,3823,0,6th of June 2018,2
8365,2323464,Mirage,Spirit,ENCE,3,16,3770,0,6th of June 2018,1
8366,2323464,Cache,Spirit,ENCE,18,22,3770,0,6th of June 2018,2
8367,2323463,Nuke,ENCE,ALTERNATE aTTaX,16,14,3770,0,6th of June 2018,1
8368,2323463,Dust2,ENCE,ALTERNATE aTTaX,16,9,3770,0,6th of June 2018,2
8369,2323461,Overpass,ALTERNATE aTTaX,Spirit,9,16,3770,0,5th of June 2018,1
8370,2323461,Dust2,ALTERNATE aTTaX,Spirit,13,16,3770,0,5th of June 2018,2
8371,2323462,Dust2,AVANGAR,ENCE,5,16,3770,0,5th of June 2018,1
8372,2323462,Mirage,AVANGAR,ENCE,16,14,3770,0,5th of June 2018,2
8373,2323462,Inferno,AVANGAR,ENCE,6,16,3770,0,5th of June 2018,3
8374,2323460,Cache,ENCE,Spirit,11,16,3770,0,5th of June 2018,1
8375,2323459,Overpass,AVANGAR,ALTERNATE aTTaX,11,16,3770,0,5th of June 2018,1
8376,2323600,Inferno,Arte et Marte,Sprout,3,16,3791,0,6th of June 2018,1
8377,2323600,Cache,Arte et Marte,Sprout,16,8,3791,0,6th of June 2018,2
8378,2323600,Mirage,Arte et Marte,Sprout,10,16,3791,0,6th of June 2018,3
8379,2323599,Train,Epsilon,HAVU,19,15,3791,0,6th of June 2018,1
8380,2323599,Mirage,Epsilon,HAVU,16,13,3791,0,6th of June 2018,2
8381,2323593,Cache,Arte et Marte,EnVyUs Academy,16,14,3791,0,5th of June 2018,1
8382,2323593,Mirage,Arte et Marte,EnVyUs Academy,10,16,3791,0,5th of June 2018,2
8383,2323593,Dust2,Arte et Marte,EnVyUs Academy,16,11,3791,0,5th of June 2018,3
8384,2323594,Mirage,PAPERPLANES,Epsilon,9,16,3791,0,5th of June 2018,1
8385,2323594,Inferno,PAPERPLANES,Epsilon,16,19,3791,0,5th of June 2018,2
8386,2323592,Mirage,Sprout,Vexed,16,12,3791,0,5th of June 2018,1
8387,2323592,Train,Sprout,Vexed,16,3,3791,0,5th of June 2018,2
8388,2323591,Nuke,hatersg0nnahate,HAVU,5,16,3791,0,5th of June 2018,1
8389,2323591,Mirage,hatersg0nnahate,HAVU,6,16,3791,0,5th of June 2018,2
8390,2323589,Inferno,EnVyUs Academy,Tricked,16,10,3791,0,5th of June 2018,1
8391,2323588,Train,eSuba,Epsilon,14,16,3791,0,5th of June 2018,1
8392,2323585,Inferno,Vexed,PUR$i$EURA,19,16,3791,0,5th of June 2018,1
8393,2323586,Mirage,Valiance,PAPERPLANES,14,16,3791,0,5th of June 2018,1
8394,2323590,Train,Arte et Marte,fproject,16,8,3791,0,5th of June 2018,1
8395,2323583,Mirage,Sprout,Singularity,16,13,3791,0,5th of June 2018,1
8396,2323587,Train,HAVU,Tempo Storm,16,7,3791,0,5th of June 2018,1
8397,2323584,Inferno,hatersg0nnahate,MK,16,8,3791,0,5th of June 2018,1
8398,2323412,Overpass,AVANGAR,Windigo,14,16,3585,0,4th of June 2018,1
8399,2323412,Cache,AVANGAR,Windigo,16,12,3585,0,4th of June 2018,2
8400,2323412,Train,AVANGAR,Windigo,15,19,3585,0,4th of June 2018,3
8401,2323305,Mirage,Windigo,Singularity,11,16,3585,0,28th of May 2018,1
8402,2323305,Overpass,Windigo,Singularity,16,9,3585,0,28th of May 2018,2
8403,2323305,Cache,Windigo,Singularity,16,9,3585,0,28th of May 2018,3
8404,2323066,Overpass,AVANGAR,Kinguin,16,14,3585,0,22nd of May 2018,1
8405,2323066,Mirage,AVANGAR,Kinguin,16,9,3585,0,22nd of May 2018,2
8406,2322582,Mirage,AVANGAR,Imperial,14,16,3585,0,7th of May 2018,1
8407,2322582,Cache,AVANGAR,Imperial,16,14,3585,0,7th of May 2018,2
8408,2322582,Train,AVANGAR,Imperial,16,10,3585,0,7th of May 2018,3
8409,2322636,Cobblestone,Fragsters,Windigo,16,19,3585,1,5th of May 2018,1
8410,2322636,Inferno,Fragsters,Windigo,16,6,3585,1,5th of May 2018,2
8411,2322636,Mirage,Fragsters,Windigo,7,16,3585,1,5th of May 2018,3
8412,2322583,Cache,Kinguin,Enyoy,16,6,3585,0,4th of May 2018,1
8413,2322583,Nuke,Kinguin,Enyoy,14,16,3585,0,4th of May 2018,2
8414,2322583,Train,Kinguin,Enyoy,19,16,3585,0,4th of May 2018,3
8415,2322581,Inferno,Singularity,eXtatus,16,11,3585,0,3rd of May 2018,1
8416,2322581,Overpass,Singularity,eXtatus,16,9,3585,0,3rd of May 2018,2
8417,2322104,Overpass,Kinguin,eXtatus,16,14,3585,0,17th of April 2018,1
8418,2322104,Cobblestone,Kinguin,eXtatus,16,6,3585,0,17th of April 2018,2
8419,2321763,Inferno,SJ,Windigo,11,16,3585,0,5th of April 2018,1
8420,2321763,Train,SJ,Windigo,16,14,3585,0,5th of April 2018,2
8421,2321763,Cache,SJ,Windigo,12,16,3585,0,5th of April 2018,3
8422,2321270,Inferno,Quantum Bellator Fire,Enyoy,8,16,3585,1,27th of March 2018,1
8423,2321270,Train,Quantum Bellator Fire,Enyoy,17,19,3585,1,27th of March 2018,2
8424,2321174,Train,Epsilon,Imperial,13,16,3585,0,26th of March 2018,1
8425,2321174,Cache,Epsilon,Imperial,16,7,3585,0,26th of March 2018,2
8426,2321174,Mirage,Epsilon,Imperial,9,16,3585,0,26th of March 2018,3
8427,2320857,Cache,Quantum Bellator Fire,Singularity,5,16,3585,1,18th of March 2018,1
8428,2320857,Train,Quantum Bellator Fire,Singularity,16,13,3585,1,18th of March 2018,2
8429,2320857,Inferno,Quantum Bellator Fire,Singularity,10,16,3585,1,18th of March 2018,3
8430,2320826,Train,Epsilon,Fragsters,8,16,3585,0,17th of March 2018,1
8431,2320826,Mirage,Epsilon,Fragsters,8,16,3585,0,17th of March 2018,2
8432,2320825,Cobblestone,LPSP,Windigo,12,16,3585,0,17th of March 2018,1
8433,2320825,Overpass,LPSP,Windigo,10,16,3585,0,17th of March 2018,2
8434,2320824,Cobblestone,Tricked,Imperial,14,16,3585,0,16th of March 2018,1
8435,2320824,Mirage,Tricked,Imperial,13,16,3585,0,16th of March 2018,2
8436,2320720,Mirage,AVANGAR,SJ,16,3,3585,0,14th of March 2018,1
8437,2320720,Cache,AVANGAR,SJ,19,16,3585,0,14th of March 2018,2
8438,2320719,Inferno,Enyoy,HAVU,16,11,3585,0,13th of March 2018,1
8439,2320719,Train,Enyoy,HAVU,16,13,3585,0,13th of March 2018,2
8440,2320682,Train,EPG,Unity,19,17,3585,0,12th of March 2018,1
8441,2320682,Mirage,EPG,Unity,13,16,3585,0,12th of March 2018,2
8442,2320682,Cache,EPG,Unity,4,16,3585,0,12th of March 2018,3
8443,2320387,Train,Epsilon,Tricked,16,14,3585,0,11th of March 2018,1
8444,2320387,Cobblestone,Epsilon,Tricked,9,16,3585,0,11th of March 2018,2
8445,2320387,Mirage,Epsilon,Tricked,16,8,3585,0,11th of March 2018,3
8446,2320362,Inferno,Windigo,SJ,9,16,3585,0,11th of March 2018,1
8447,2320362,Train,Windigo,SJ,16,13,3585,0,11th of March 2018,2
8448,2320362,Cache,Windigo,SJ,12,16,3585,0,11th of March 2018,3
8449,2320674,Overpass,AVANGAR,LPSP,16,13,3585,0,10th of March 2018,1
8450,2320674,Mirage,AVANGAR,LPSP,16,4,3585,0,10th of March 2018,2
8451,2320358,Mirage,HAVU,Singularity,17,19,3585,0,10th of March 2018,1
8452,2320358,Train,HAVU,Singularity,19,15,3585,0,10th of March 2018,2
8453,2320358,Cache,HAVU,Singularity,8,16,3585,0,10th of March 2018,3
8454,2320359,Mirage,Quantum Bellator Fire,Enyoy,16,4,3585,1,9th of March 2018,1
8455,2320359,Inferno,Quantum Bellator Fire,Enyoy,2,16,3585,1,9th of March 2018,2
8456,2320359,Train,Quantum Bellator Fire,Enyoy,16,11,3585,1,9th of March 2018,3
8457,2320540,Mirage,EPG,Kinguin,13,16,3585,0,8th of March 2018,1
8458,2320540,Cobblestone,EPG,Kinguin,8,16,3585,0,8th of March 2018,2
8459,2320329,Mirage,Fragsters,Imperial,12,16,3585,0,5th of March 2018,1
8460,2320329,Inferno,Fragsters,Imperial,16,3,3585,0,5th of March 2018,2
8461,2320329,Overpass,Fragsters,Imperial,16,6,3585,0,5th of March 2018,3
8462,2320299,Train,eXtatus,Unity,16,7,3585,0,4th of March 2018,1
8463,2320299,Mirage,eXtatus,Unity,16,3,3585,0,4th of March 2018,2
8464,2323518,Inferno,Bravado,Gorilla Gang,8,16,3816,0,4th of June 2018,1
8465,2323518,Dust2,Bravado,Gorilla Gang,16,13,3816,0,4th of June 2018,2
8466,2323518,Mirage,Bravado,Gorilla Gang,16,4,3816,0,4th of June 2018,3
8467,2323515,Overpass,Swole Patrol,iNTACT,16,12,3816,0,3rd of June 2018,1
8468,2323515,Nuke,Swole Patrol,iNTACT,16,12,3816,0,3rd of June 2018,2
8469,2323486,Overpass,Dignitas,Bravado,16,12,3816,0,3rd of June 2018,1
8470,2323486,Inferno,Dignitas,Bravado,5,16,3816,0,3rd of June 2018,2
8471,2323486,Mirage,Dignitas,Bravado,14,16,3816,0,3rd of June 2018,3
8472,2323497,Inferno,iNTACT,Geostorm,16,5,3816,0,3rd of June 2018,1
8473,2323497,Overpass,iNTACT,Geostorm,16,8,3816,0,3rd of June 2018,2
8474,2323493,Cache,Swole Patrol,Whatever It Takes,16,3,3816,0,3rd of June 2018,1
8475,2323493,Nuke,Swole Patrol,Whatever It Takes,16,8,3816,0,3rd of June 2018,2
8476,2323514,Cache,EPG,RUNUP,20,22,3729,0,3rd of June 2018,1
8477,2323514,Inferno,EPG,RUNUP,17,19,3729,0,3rd of June 2018,2
8478,2323513,Train,forZe,5balls,10,16,3729,0,3rd of June 2018,1
8479,2323513,Inferno,forZe,5balls,16,3,3729,0,3rd of June 2018,2
8480,2323513,Overpass,forZe,5balls,16,9,3729,0,3rd of June 2018,3
8481,2323512,Nuke,HOLLYWOOD,Syman,16,6,3729,0,3rd of June 2018,1
8482,2323512,Train,HOLLYWOOD,Syman,8,16,3729,0,3rd of June 2018,2
8483,2323512,Inferno,HOLLYWOOD,Syman,16,7,3729,0,3rd of June 2018,3
8484,2323507,Train,FlipSid3,Syman,7,16,3729,0,3rd of June 2018,1
8485,2323507,Nuke,FlipSid3,Syman,16,7,3729,0,3rd of June 2018,2
8486,2323507,Mirage,FlipSid3,Syman,10,16,3729,0,3rd of June 2018,3
8487,2323506,Mirage,RUNUP,DreamEaters,9,16,3729,0,3rd of June 2018,1
8488,2323506,Inferno,RUNUP,DreamEaters,16,5,3729,0,3rd of June 2018,2
8489,2323506,Overpass,RUNUP,DreamEaters,16,13,3729,0,3rd of June 2018,3
8490,2323504,Nuke,Nemiga,EPG,16,10,3729,0,3rd of June 2018,1
8491,2323504,Inferno,Nemiga,EPG,6,16,3729,0,3rd of June 2018,2
8492,2323504,Train,Nemiga,EPG,16,12,3729,0,3rd of June 2018,3
8493,2323503,Cache,pro100,5balls,16,13,3729,0,3rd of June 2018,1
8494,2323503,Overpass,pro100,5balls,22,19,3729,0,3rd of June 2018,2
8495,2323502,Mirage,AVANGAR,forZe,16,7,3729,0,3rd of June 2018,1
8496,2323502,Dust2,AVANGAR,forZe,16,6,3729,0,3rd of June 2018,2
8497,2323505,Nuke,HOLLYWOOD,eL'quvet,16,7,3729,0,3rd of June 2018,1
8498,2323505,Inferno,HOLLYWOOD,eL'quvet,16,5,3729,0,3rd of June 2018,2
8499,2323469,Mirage,FLuffy Gangsters,HOLLYWOOD,16,13,3729,0,2nd of June 2018,1
8500,2323469,Nuke,FLuffy Gangsters,HOLLYWOOD,9,16,3729,0,2nd of June 2018,2
8501,2323469,Overpass,FLuffy Gangsters,HOLLYWOOD,10,16,3729,0,2nd of June 2018,3
8502,2323472,Mirage,pro100,eL'quvet,16,4,3729,0,2nd of June 2018,1
8503,2323472,Nuke,pro100,eL'quvet,14,16,3729,0,2nd of June 2018,2
8504,2323472,Inferno,pro100,eL'quvet,16,13,3729,0,2nd of June 2018,3
8505,2323470,Train,FlipSid3,5balls,11,16,3729,0,2nd of June 2018,1
8506,2323470,Mirage,FlipSid3,5balls,11,16,3729,0,2nd of June 2018,2
8507,2323471,Train,AVANGAR,DreamEaters,16,4,3729,0,2nd of June 2018,1
8508,2323471,Inferno,AVANGAR,DreamEaters,16,8,3729,0,2nd of June 2018,2
8509,2323468,Nuke,Atlants,RUNUP,11,16,3729,0,2nd of June 2018,1
8510,2323468,Inferno,Atlants,RUNUP,5,16,3729,0,2nd of June 2018,2
8511,2323473,Train,EPG,Syman,16,6,3729,0,2nd of June 2018,1
8512,2323473,Nuke,EPG,Syman,16,3,3729,0,2nd of June 2018,2
8513,2323467,Overpass,Spirit,forZe,16,11,3729,0,2nd of June 2018,1
8514,2323467,Nuke,Spirit,forZe,16,6,3729,0,2nd of June 2018,2
