,matchcode,team,map
8352,2324724,BTRG,Train
8353,2324724,MFC,Mirage
8354,2324724,BTRG,Nuke
8355,2324724,MFC,Cache
8356,2324745,Vault,Dust2
8357,2324745,Ex-Thunder Awaken,Overpass
8358,2324745,Vault,Cache
8359,2324745,Ex-Thunder Awaken,Nuke
8360,2324627,compLexity,Overpass
8361,2324627,NRG,Mirage
8362,2324627,compLexity,Dust2
8363,2324627,NRG,Nuke
8364,2324626,eUnited,Dust2
8365,2324626,Rogue,Cache
8366,2324626,eUnited,Nuke
8367,2324626,Rogue,Mirage
8368,2324695,LDLC,Mirage
8369,2324695,Japaleno,Train
8370,2324695,LDLC,Cache
8371,2324695,Japaleno,Dust2
8372,2324682,MAX,Mirage
8373,2324682,TYLOO,Nuke
8374,2324682,MAX,Overpass
8375,2324682,TYLOO,Cache
8376,2324681,EHOME,Nuke
8377,2324681,CyberZen,Cache
8378,2324681,EHOME,Train
8379,2324681,CyberZen,Overpass
8380,2324680,MFC,Mirage
8381,2324680,5POWER,Nuke
8382,2324680,MFC,Cache
8383,2324680,5POWER,Overpass
8384,2324679,BTRG,Train
8385,2324679,VG.Flash,Inferno
8386,2324679,BTRG,Overpass
8387,2324679,VG.Flash,Cache
8388,2324623,Dignitas,Nuke
8389,2324623,compLexity,Overpass
8390,2324623,Dignitas,Cache
8391,2324623,compLexity,Train
8392,2324406,Natus Vincere,Cache
8393,2324406,BIG,Mirage
8394,2324622,FURIA,Dust2
8395,2324622,Dignitas,Nuke
8396,2324622,FURIA,Overpass
8397,2324622,Dignitas,Cache
8398,2324688,OFFSET.OMNI,Nuke
8399,2324688,OFFSET,Overpass
8400,2324690,HAVU,Inferno
8401,2324690,SuperJymy,Nuke
8402,2324690,HAVU,Overpass
8403,2324690,SuperJymy,Cache
8404,2324621,Rogue,Mirage
8405,2324621,compLexity,Overpass
8406,2324621,Rogue,Cache
8407,2324621,compLexity,Dust2
8408,2324621,Rogue,Train
8409,2324621,compLexity,Nuke
8410,2324620,Rogue,Train
8411,2324620,Dignitas,Nuke
8412,2324620,Rogue,Cache
8413,2324620,Dignitas,Overpass
8414,2324620,Rogue,Mirage
8415,2324620,Dignitas,Inferno
8416,2324619,compLexity,Overpass
8417,2324619,FURIA,Mirage
8418,2324619,compLexity,Train
8419,2324619,FURIA,Dust2
8420,2324619,compLexity,Nuke
8421,2324619,FURIA,Inferno
8422,2324687,OFFSET.OMNI,Nuke
8423,2324687,HEXAGONE,Overpass
8424,2324687,OFFSET.OMNI,Mirage
8425,2324687,HEXAGONE,Cache
8426,2324691,NYYRIKKI,Nuke
8427,2324691,iGame.com,Cache
8428,2324691,NYYRIKKI,Overpass
8429,2324691,iGame.com,Inferno
8430,2324689,Uranus,Dust2
8431,2324689,Rão,Overpass
8432,2324689,Uranus,Nuke
8433,2324689,Rão,Cache
8434,2324405,BIG,Mirage
8435,2324405,FaZe,Cache
8436,2324405,BIG,Overpass
8437,2324405,FaZe,Nuke
8438,2324618,Não Tem Como,Overpass
8439,2324618,eUnited,Dust2
8440,2324618,Não Tem Como,Cache
8441,2324618,eUnited,Nuke
8442,2324686,XXX,Cache
8443,2324686,Uranus,Overpass
8444,2324686,XXX,Inferno
8445,2324686,Uranus,Dust2
8446,2324686,XXX,Mirage
8447,2324686,Uranus,Nuke
8448,2324685,Rão,Overpass
8449,2324685,Uranus,Dust2
8450,2324685,Rão,Cache
8451,2324685,Uranus,Inferno
8452,2324685,Rão,Nuke
8453,2324685,Uranus,Mirage
8454,2324684,XXX,Cache
8455,2324684,conspiracy,Nuke
8456,2324684,XXX,Inferno
8457,2324684,conspiracy,Train
8458,2324684,XXX,Mirage
8459,2324684,conspiracy,Overpass
8460,2324617,Não Tem Como,Overpass
8461,2324617,Swole Patrol,Inferno
8462,2324617,Não Tem Como,Nuke
8463,2324617,Swole Patrol,Mirage
8464,2324651,iGame.com,Overpass
8465,2324651,HAVU,Inferno
8466,2324651,iGame.com,Dust2
8467,2324651,HAVU,Cache
8468,2324656,Nexus,Overpass
8469,2324656,toxic,Dust2
8470,2324656,Nexus,Nuke
8471,2324656,toxic,Mirage
8472,2324652,NYYRIKKI,Nuke
8473,2324652,SuperJymy,Cache
8474,2324652,NYYRIKKI,Overpass
8475,2324652,SuperJymy,Train
8476,2324654,OFFSET,Overpass
8477,2324654,OFFSET.OMNI,Inferno
8478,2324654,OFFSET,Train
8479,2324654,OFFSET.OMNI,Nuke
8480,2324654,OFFSET,Dust2
8481,2324654,OFFSET.OMNI,Mirage
8482,2324646,k1ck,Cache
8483,2324646,GoodJob,Train
8484,2324646,k1ck,Nuke
8485,2324646,GoodJob,Mirage
8486,2324645,Rão,Overpass
8487,2324645,XXX,Cache
8488,2324645,Rão,Nuke
8489,2324645,XXX,Inferno
8490,2324645,Rão,Dust2
8491,2324645,XXX,Train
8492,2324404,Natus Vincere,Cache
8493,2324404,Astralis,Train
8494,2324404,Natus Vincere,Dust2
8495,2324404,Astralis,Mirage
8496,2324642,conspiracy,Dust2
8497,2324642,Uranus,Overpass
8498,2324642,conspiracy,Nuke
8499,2324642,Uranus,Inferno
8500,2324642,conspiracy,Train
8501,2324642,Uranus,Cache
8502,2324615,eUnited,Nuke
8503,2324615,NRG,Mirage
8504,2324615,eUnited,Cache
8505,2324615,NRG,Train
8506,2324615,eUnited,Inferno
8507,2324615,NRG,Dust2
8508,2324653,FTW,Nuke
8509,2324653,HEXAGONE,Mirage
8510,2324653,FTW,Overpass
8511,2324653,HEXAGONE,Dust2
8512,2324612,Não Tem Como,Inferno
8513,2324612,eUnited,Dust2
8514,2324612,Não Tem Como,Overpass
8515,2324612,eUnited,Nuke
8516,2324612,Não Tem Como,Cache
8517,2324612,eUnited,Train
8518,2324650,iGame.com,Inferno
8519,2324650,PUR$i$EURA,Nuke
8520,2324650,iGame.com,Overpass
8521,2324650,PUR$i$EURA,Train
8522,2324649,ACES,Dust2
8523,2324649,SuperJymy,Cache
8524,2324649,ACES,Mirage
8525,2324649,SuperJymy,Train
8526,2324611,Swole Patrol,Inferno
8527,2324611,NRG,Cache
8528,2324611,Swole Patrol,Overpass
8529,2324611,NRG,Dust2
8530,2324611,Swole Patrol,Train
8531,2324611,NRG,Mirage
8532,2324644,HEXAGONE,Mirage
8533,2324644,OFFSET,Nuke
8534,2324644,HEXAGONE,Cache
8535,2324644,OFFSET,Train
8536,2324644,HEXAGONE,Overpass
8537,2324644,OFFSET,Dust2
8538,2323287,AVANT,Nuke
8539,2323287,Chiefs,Dust2
8540,2323287,AVANT,Cache
8541,2323287,Chiefs,Overpass
8542,2324648,SkitLite,Train
8543,2324648,NYYRIKKI,Nuke
8544,2324648,SkitLite,Mirage
8545,2324648,NYYRIKKI,Overpass
8546,2324647,Victrix,Train
8547,2324647,HAVU,Inferno
8548,2324647,Victrix,Dust2
8549,2324647,HAVU,Cache
8550,2324643,FTW,Train
8551,2324643,OFFSET.OMNI,Mirage
8552,2324643,FTW,Overpass
8553,2324643,OFFSET.OMNI,Cache
8554,2324643,FTW,Nuke
8555,2324643,OFFSET.OMNI,Dust2
8556,2323286,Roar,Overpass
8557,2323286,ORDER,Dust2
8558,2323286,Roar,Nuke
8559,2323286,ORDER,Mirage
8560,2324403,BIG,Mirage
8561,2324403,G2,Train
8562,2324403,BIG,Overpass
8563,2324403,G2,Nuke
8564,2324639,PLINK,Dust2
8565,2324639,GoodJob,Train
8566,2324639,PLINK,Cache
8567,2324639,GoodJob,Mirage
8568,2324402,Natus Vincere,Cache
8569,2324402,fnatic,Nuke
8570,2324402,Natus Vincere,Mirage
8571,2324402,fnatic,Dust2
8572,2324399,BIG,Mirage
8573,2324399,MIBR,Nuke
8574,2324399,BIG,Train
8575,2324399,MIBR,Dust2
8576,2324400,fnatic,Dust2
8577,2324400,FaZe,Train
8578,2324400,fnatic,Nuke
8579,2324400,FaZe,Cache
8580,2324397,ENCE,Overpass
8581,2324397,Natus Vincere,Cache
8582,2324397,ENCE,Train
8583,2324397,Natus Vincere,Inferno
8584,2324438,Evolution,Mirage
8585,2324438,NewTeam,Overpass
8586,2324438,Evolution,Nuke
8587,2324438,NewTeam,Cache
8588,2324398,G2,Train
8589,2324398,Astralis,Cache
8590,2324398,G2,Mirage
8591,2324398,Astralis,Inferno
8592,2324395,BIG,Mirage
8593,2324395,Renegades,Nuke
8594,2324395,BIG,Cache
8595,2324395,Renegades,Overpass
8596,2324396,North,Cache
8597,2324396,MIBR,Nuke
8598,2324396,North,Dust2
8599,2324396,MIBR,Train
8600,2324558,Singularity,Cache
8601,2324558,AVANGAR,Nuke
8602,2324558,Singularity,Mirage
8603,2324558,AVANGAR,Overpass
8604,2324394,Cloud9,Nuke
8605,2324394,Natus Vincere,Cache
8606,2324394,Cloud9,Dust2
8607,2324394,Natus Vincere,Mirage
8608,2324393,BIG,Mirage
8609,2324393,fnatic,Dust2
8610,2324393,BIG,Inferno
8611,2324393,fnatic,Nuke
8612,2324391,MIBR,Nuke
8613,2324391,FaZe,Inferno
8614,2324391,MIBR,Overpass
8615,2324391,FaZe,Cache
8616,2324392,ENCE,Cache
8617,2324392,mousesports,Overpass
8618,2324392,ENCE,Train
8619,2324392,mousesports,Nuke
8620,2324390,North,Cache
8621,2324390,Liquid,Overpass
8622,2324390,North,Dust2
8623,2324390,Liquid,Mirage
8624,2324389,BOOT-d[S],Overpass
8625,2324389,Renegades,Nuke
8626,2324389,BOOT-d[S],Mirage
8627,2324389,Renegades,Dust2
8628,2324219,INTZ,Mirage
8629,2324219,Avalanche,Cache
8630,2324219,INTZ,Train
8631,2324219,Avalanche,Inferno
8632,2324219,INTZ,Nuke
8633,2324219,Avalanche,Dust2
8634,2324387,G2,Train
8635,2324387,mousesports,Overpass
8636,2324387,G2,Nuke
8637,2324387,mousesports,Cache
8638,2324218,DETONA,Overpass
8639,2324218,Virtue,Cache
8640,2324218,DETONA,Dust2
8641,2324218,Virtue,Inferno
8642,2324218,DETONA,Nuke
8643,2324218,Virtue,Train
8644,2324130,Winstrike,Overpass
8645,2324130,Nexus,Nuke
8646,2324130,Winstrike,Dust2
8647,2324130,Nexus,Train
8648,2324388,Gambit,Nuke
8649,2324388,Natus Vincere,Cache
8650,2324388,Gambit,Mirage
8651,2324388,Natus Vincere,Dust2
8652,2324385,Cloud9,Nuke
8653,2324385,Astralis,Cache
8654,2324385,Cloud9,Dust2
8655,2324385,Astralis,Train
8656,2324439,DreamEaters,Nuke
8657,2324439,PLINK,Dust2
8658,2324439,DreamEaters,Overpass
8659,2324439,PLINK,Mirage
8660,2324386,ENCE,Cache
8661,2324386,NiP,Dust2
8662,2324386,ENCE,Overpass
8663,2324386,NiP,Mirage
8664,2324557,Bpro,Dust2
8665,2324557,Endpoint,Nuke
8666,2324557,Bpro,Cache
8667,2324557,Endpoint,Train
8668,2324341,fnatic,Nuke
8669,2324341,North,Cache
8670,2324341,North,Dust2
8671,2324341,fnatic,Train
8672,2324341,fnatic,Mirage
8673,2324341,North,Overpass
8674,2324342,BIG,Mirage
8675,2324342,Liquid,Overpass
8676,2324342,Liquid,Train
8677,2324342,BIG,Inferno
8678,2324342,BIG,Nuke
8679,2324342,Liquid,Cache
8680,2324340,Renegades,Dust2
8681,2324340,MIBR,Nuke
8682,2324340,MIBR,Overpass
8683,2324340,Renegades,Inferno
8684,2324340,Renegades,Mirage
8685,2324340,MIBR,Train
8686,2324339,BOOT-d[S],Mirage
8687,2324339,FaZe,Cache
8688,2324339,FaZe,Nuke
8689,2324339,BOOT-d[S],Inferno
8690,2324339,BOOT-d[S],Overpass
8691,2324339,FaZe,Train
8692,2324338,G2,Train
8693,2324338,Natus Vincere,Cache
8694,2324338,Natus Vincere,Dust2
8695,2324338,G2,Mirage
8696,2324338,G2,Nuke
8697,2324338,Natus Vincere,Overpass
8698,2324337,Gambit,Mirage
8699,2324337,mousesports,Overpass
8700,2324337,mousesports,Cache
8701,2324337,Gambit,Nuke
8702,2324337,Gambit,Train
8703,2324337,mousesports,Inferno
8704,2324336,NiP,Dust2
8705,2324336,Cloud9,Nuke
8706,2324336,Cloud9,Overpass
8707,2324336,NiP,Cache
8708,2324336,NiP,Mirage
8709,2324336,Cloud9,Train
8710,2324335,ENCE,Inferno
8711,2324335,Astralis,Train
8712,2324335,Astralis,Mirage
8713,2324335,ENCE,Overpass
8714,2324335,ENCE,Cache
8715,2324335,Astralis,Dust2
8716,2324543,Windigo,Nuke
8717,2324543,Valiance,Overpass
8718,2324543,Windigo,Mirage
8719,2324543,Valiance,Train
8720,2324544,Winstrike,Overpass
8721,2324544,SkitLite,Train
8722,2324544,Winstrike,Cache
8723,2324544,SkitLite,Mirage
8724,2324484,PLINK,Dust2
8725,2324484,Asiamix,Nuke
8726,2324484,PLINK,Cache
8727,2324484,Asiamix,Train
8728,2324542,Bpro,Dust2
8729,2324542,MK,Nuke
8730,2324542,Bpro,Cache
8731,2324542,MK,Inferno
8732,2324538,Japaleno,Train
8733,2324538,Winstrike,Overpass
8734,2324538,Japaleno,Nuke
8735,2324538,Winstrike,Dust2
8736,2324523,Izako Boars,Dust2
8737,2324523,Codewise Unicorns,Nuke
8738,2324523,Izako Boars,Cache
8739,2324523,Codewise Unicorns,Train
8740,2324514,Chiefs,Inferno
8741,2324514,Legacy,Nuke
8742,2324514,Chiefs,Dust2
8743,2324514,Legacy,Overpass
8744,2324514,Chiefs,Mirage
8745,2324514,Legacy,Train
8746,2324513,Legacy,Nuke
8747,2324513,Chiefs,Inferno
8748,2324513,Legacy,Overpass
8749,2324513,Chiefs,Dust2
8750,2324513,Legacy,Cache
8751,2324513,Chiefs,Train
8752,2324480,FURIA,Train
8753,2324480,Ghost,Mirage
8754,2324480,FURIA,Dust2
8755,2324480,Ghost,Inferno
8756,2324541,Windigo,Cache
8757,2324541,3DMAX,Train
8758,2324541,Windigo,Overpass
8759,2324541,3DMAX,Nuke
8760,2324540,LeftOut,Nuke
8761,2324540,Nordavind,Cache
8762,2324540,LeftOut,Train
8763,2324540,Nordavind,Mirage
8764,2324539,AGO,Nuke
8765,2324539,Sprout,Overpass
8766,2324539,AGO,Dust2
8767,2324539,Sprout,Train
8768,2324479,Sharks,Overpass
8769,2324479,Ghost,Mirage
8770,2324479,Sharks,Cache
8771,2324479,Ghost,Dust2
8772,2324500,GoodJob,Train
8773,2324500,LONDONGG,Inferno
8774,2324500,GoodJob,Mirage
8775,2324500,LONDONGG,Dust2
8776,2324483,Ancient,Train
8777,2324483,Vexed,Dust2
8778,2324483,Ancient,Nuke
8779,2324483,Vexed,Cache
8780,2324504,3DMAX,Nuke
8781,2324504,Japaleno,Train
8782,2324504,3DMAX,Dust2
8783,2324504,Japaleno,Inferno
8784,2324506,Windigo,Nuke
8785,2324506,EURONICS,Mirage
8786,2324506,Windigo,Dust2
8787,2324506,EURONICS,Inferno
8788,2324501,AGO,Nuke
8789,2324501,NiP,Mirage
8790,2324501,AGO,Inferno
8791,2324501,NiP,Dust2
8792,2324505,Epsilon,Nuke
8793,2324505,Nordavind,Mirage
8794,2324505,Epsilon,Dust2
8795,2324505,Nordavind,Inferno
8796,2324499,Evolution,Nuke
8797,2324499,GoodJob,Train
8798,2324499,Evolution,Mirage
8799,2324499,GoodJob,Dust2
8800,2324502,Red Reserve,Dust2
8801,2324502,LeftOut,Overpass
8802,2324502,Red Reserve,Train
8803,2324502,LeftOut,Nuke
8804,2324503,ENCE,Cache
8805,2324503,Sprout,Overpass
8806,2324503,ENCE,Mirage
8807,2324503,Sprout,Nuke
8808,2324429,k1ck,Cache
8809,2324429,DreamEaters,Dust2
8810,2324429,k1ck,Nuke
8811,2324429,DreamEaters,Overpass
8812,2324486,MKERS,Nuke
8813,2324486,Forge,Mirage
8814,2324486,MKERS,Overpass
8815,2324486,Forge,Dust2
8816,2324498,GODLIKE,Train
8817,2324498,LONDONGG,Inferno
8818,2324498,GODLIKE,Overpass
8819,2324498,LONDONGG,Dust2
8820,2324447,SCARZ Absolute,Nuke
8821,2324447,GOSU,Dust2
8822,2324447,SCARZ Absolute,Train
8823,2324447,GOSU,Overpass
8824,2324453,Alpha Red,Mirage
8825,2324453,Signature,Dust2
8826,2324453,Alpha Red,Overpass
8827,2324453,Signature,Nuke
8828,2324452,QuestionMark,Mirage
8829,2324452,Beyond,Inferno
8830,2324452,QuestionMark,Dust2
8831,2324452,Beyond,Cache
8832,2324508,Ground Zero,Nuke
8833,2324508,Grayhound,Train
8834,2324508,Ground Zero,Overpass
8835,2324508,Grayhound,Inferno
8836,2324508,Ground Zero,Dust2
8837,2324508,Grayhound,Mirage
8838,2324507,Grayhound,Train
8839,2324507,Ground Zero,Nuke
8840,2324507,Grayhound,Cache
8841,2324507,Ground Zero,Overpass
8842,2324507,Grayhound,Inferno
8843,2324507,Ground Zero,Dust2
8844,2324512,AVANT,Cache
8845,2324512,Legacy,Dust2
8846,2324512,AVANT,Inferno
8847,2324512,Legacy,Nuke
8848,2324512,AVANT,Mirage
8849,2324512,Legacy,Overpass
8850,2324511,Legacy,Dust2
8851,2324511,AVANT,Cache
8852,2324511,Legacy,Nuke
8853,2324511,AVANT,Inferno
8854,2324511,Legacy,Overpass
8855,2324511,AVANT,Train
8856,2324478,FURIA,Mirage
8857,2324478,eUnited,Dust2
8858,2324478,FURIA,Train
8859,2324478,eUnited,Nuke
8860,2324475,FrostFire,Cache
8861,2324475,FrostFire,Nuke
8862,2324475,Vindicta,Mirage
8863,2324475,Vindicta,Train
8864,2324475,Vindicta,Overpass
8865,2324475,FrostFire,Dust2
8866,2324477,Sharks,Overpass
8867,2324477,Swole Patrol,Train
8868,2324477,Sharks,Dust2
8869,2324477,Swole Patrol,Nuke
8870,2324487,ENCE,Cache
8871,2324487,Japaleno,Train
8872,2324487,ENCE,Overpass
8873,2324487,Japaleno,Dust2
8874,2324494,Epsilon,Nuke
8875,2324494,Heroic,Inferno
8876,2324494,Epsilon,Dust2
8877,2324494,Heroic,Train
8878,2324492,Kinguin,Inferno
8879,2324492,Sprout,Dust2
8880,2324492,Kinguin,Mirage
8881,2324492,Sprout,Cache
8882,2324495,Fragsters,Overpass
8883,2324495,Windigo,Nuke
8884,2324495,Fragsters,Train
8885,2324495,Windigo,Dust2
8886,2324491,Red Reserve,Dust2
8887,2324491,EURONICS,Mirage
8888,2324491,Red Reserve,Cache
8889,2324491,EURONICS,Inferno
8890,2324490,OpTic,Cache
8891,2324490,LeftOut,Nuke
8892,2324490,OpTic,Dust2
8893,2324490,LeftOut,Overpass
8894,2324489,Nordavind,Cache
8895,2324489,NiP,Dust2
8896,2324489,Nordavind,Mirage
8897,2324489,NiP,Train
8898,2324488,AGO,Nuke
8899,2324488,3DMAX,Train
8900,2324488,AGO,Dust2
8901,2324488,3DMAX,Cache
8902,2324476,FURIA,Mirage
8903,2324476,compLexity,Overpass
8904,2324476,FURIA,Dust2
8905,2324476,compLexity,Cache
8906,2324482,Winstrike,Overpass
8907,2324482,GoodJob,Train
8908,2324482,Winstrike,Dust2
8909,2324482,GoodJob,Mirage
8910,2324303,FURIA Inagame,Nuke
8911,2324303,Virtue,Cache
8912,2324303,FURIA Inagame,Train
8913,2324303,Virtue,Overpass
8914,2324466,NiP,Mirage
8915,2324466,Fragsters,Overpass
8916,2324466,NiP,Cache
8917,2324466,Fragsters,Dust2
8918,2324463,Nordavind,Mirage
8919,2324463,Kinguin,Inferno
8920,2324463,Nordavind,Cache
8921,2324463,Kinguin,Nuke
8922,2324468,AGO,Dust2
8923,2324468,Windigo,Cache
8924,2324468,AGO,Inferno
8925,2324468,Windigo,Mirage
8926,2324467,Heroic,Inferno
8927,2324467,EURONICS,Mirage
8928,2324467,Heroic,Cache
8929,2324467,EURONICS,Train
8930,2324029,aAa,Dust2
8931,2324029,LDLC,Mirage
8932,2324029,aAa,Overpass
8933,2324029,LDLC,Cache
8934,2324469,Epsilon,Nuke
8935,2324469,ENCE,Cache
8936,2324469,Epsilon,Dust2
8937,2324469,ENCE,Train
8938,2324462,LeftOut,Inferno
8939,2324462,3DMAX,Overpass
8940,2324462,LeftOut,Nuke
8941,2324462,3DMAX,Dust2
8942,2324471,KlikTech,Cache
8943,2324471,Nexus,Nuke
8944,2324471,KlikTech,Overpass
8945,2324471,Nexus,Dust2
8946,2324470,toxic,Train
8947,2324470,HEADSHOTBG,Overpass
8948,2324470,toxic,Cache
8949,2324470,HEADSHOTBG,Inferno
8950,2324461,MKERS,Nuke
8951,2324461,MorningStars,Mirage
8952,2324461,MKERS,Dust2
8953,2324461,MorningStars,Cache
8954,2324450,Vindicta,Train
8955,2324450,Alpha Red,Mirage
8956,2324450,Vindicta,Overpass
8957,2324450,Alpha Red,Nuke
8958,2324449,ArkAngel,Nuke
8959,2324449,QuestionMark,Inferno
8960,2324449,ArkAngel,Train
8961,2324449,QuestionMark,Dust2
8962,2324481,aAa,Dust2
8963,2324481,MAXISAUCISSE,Mirage
8964,2324481,aAa,Cache
8965,2324481,MAXISAUCISSE,Overpass
8966,2324445,Ignis,Overpass
8967,2324445,GOSU,Dust2
8968,2324445,Ignis,Inferno
8969,2324445,GOSU,Cache
8970,2324448,XCN,Mirage
8971,2324448,Beyond,Inferno
8972,2324448,XCN,Train
8973,2324448,Beyond,Dust2
8974,2324446,MVP PK,Overpass
8975,2324446,SCARZ Absolute,Inferno
8976,2324446,MVP PK,Mirage
8977,2324446,SCARZ Absolute,Train
8978,2324451,Signature,Dust2
8979,2324451,24BHB,Train
8980,2324451,Signature,Cache
8981,2324451,24BHB,Overpass
8982,2324460,OutPlayed,Nuke
8983,2324460,Forge,Mirage
8984,2324460,OutPlayed,Overpass
8985,2324460,Forge,Dust2
8986,2323285,Chiefs,Inferno
8987,2323285,ORDER,Dust2
8988,2323285,Chiefs,Overpass
8989,2323285,ORDER,Mirage
8990,2323285,Chiefs,Cache
8991,2323285,ORDER,Nuke
8992,2323284,Ground Zero,Nuke
8993,2323284,Deceptors,Mirage
8994,2323284,Ground Zero,Overpass
8995,2323284,Deceptors,Train
8996,2323284,Ground Zero,Dust2
8997,2323284,Deceptors,Cache
8998,2324473,FrostFire,Nuke
8999,2324473,FrostFire,Cache
9000,2324473,Goodfellas,Inferno
9001,2324473,Goodfellas,Mirage
9002,2324473,Goodfellas,Dust2
9003,2324473,FrostFire,Train
9004,2323283,Roar,Train
9005,2323283,AVANT,Cache
9006,2323283,Roar,Overpass
9007,2323283,AVANT,Nuke
9008,2323283,Roar,Dust2
9009,2323283,AVANT,Inferno
9010,2324455,toxic,Inferno
9011,2324455,KlikTech,Cache
9012,2324455,toxic,Nuke
9013,2324455,KlikTech,Overpass
9014,2324454,Nexus,Overpass
9015,2324454,HEADSHOTBG,Nuke
9016,2324454,Nexus,Dust2
9017,2324454,HEADSHOTBG,Inferno
9018,2324384,EPG,Overpass
9019,2324384,AVANGAR,Nuke
9020,2324384,EPG,Cache
9021,2324384,AVANGAR,Train
9022,2324428,FLuffy Gangsters,Nuke
9023,2324428,PLINK,Dust2
9024,2324428,FLuffy Gangsters,Overpass
9025,2324428,PLINK,Cache
9026,2324444,HEXAGONE,Nuke
9027,2324444,OFFSET,Overpass
9028,2324444,HEXAGONE,Mirage
9029,2324444,OFFSET,Dust2
9030,2324443,MVP PK,Cache
9031,2324443,2990,Inferno
9032,2324443,MVP PK,Overpass
9033,2324443,2990,Nuke
9034,2324443,MVP PK,Mirage
9035,2324443,2990,Dust2
9036,2324440,GOSU,Dust2
9037,2324440,EMC,Train
9038,2324440,GOSU,Cache
9039,2324440,EMC,Nuke
9040,2324440,GOSU,Mirage
9041,2324440,EMC,Overpass
9042,2324441,Scourge of Gods,Nuke
9043,2324441,Ignis,Mirage
9044,2324441,Scourge of Gods,Overpass
9045,2324441,Ignis,Train
9046,2324441,Scourge of Gods,Dust2
9047,2324441,Ignis,Cache
9048,2324442,SCARZ Absolute,Inferno
9049,2324442,D13,Cache
9050,2324442,SCARZ Absolute,Train
9051,2324442,D13,Mirage
9052,2324442,SCARZ Absolute,Nuke
9053,2324442,D13,Dust2
9054,2324382,eUnited,Dust2
9055,2324382,Rogue,Cache
9056,2324382,eUnited,Nuke
9057,2324382,Rogue,Train
9058,2324381,eUnited,Dust2
9059,2324381,compLexity,Overpass
9060,2324381,eUnited,Nuke
9061,2324381,compLexity,Inferno
9062,2324012,EURONICS,Mirage
9063,2324012,Winstrike,Overpass
9064,2324012,EURONICS,Inferno
9065,2324012,Winstrike,Dust2
9066,2324427,Valiance,Overpass
9067,2324427,Bpro,Nuke
9068,2324427,Valiance,Train
9069,2324427,Bpro,Dust2
9070,2324425,Heroic,Inferno
9071,2324425,Space Soldiers,Overpass
9072,2324425,Heroic,Dust2
9073,2324425,Space Soldiers,Mirage
9074,2324426,Windigo,Dust2
9075,2324426,MK,Nuke
9076,2324426,Windigo,Cache
9077,2324426,MK,Inferno
9078,2324171,PLINK,Dust2
9079,2324171,Monolith,Train
9080,2324171,PLINK,Inferno
9081,2324171,Monolith,Cache
9082,2324424,Space Soldiers,Overpass
9083,2324424,AGO,Nuke
9084,2324424,Space Soldiers,Mirage
9085,2324424,AGO,Inferno
9086,2324423,3DMAX,Nuke
9087,2324423,Heroic,Inferno
9088,2324423,3DMAX,Dust2
9089,2324423,Heroic,Train
9090,2324401,ALTERNATE aTTaX,Cache
9091,2324401,Kinguin,Inferno
9092,2324401,ALTERNATE aTTaX,Train
9093,2324401,Kinguin,Nuke
9094,2324379,TeamOne,Nuke
9095,2324379,compLexity,Overpass
9096,2324379,TeamOne,Inferno
9097,2324379,compLexity,Dust2
9098,2324378,Luminosity,Nuke
9099,2324378,eUnited,Dust2
9100,2324378,Luminosity,Train
9101,2324378,eUnited,Cache
9102,2324377,Ghost,Dust2
9103,2324377,compLexity,Overpass
9104,2324377,Ghost,Nuke
9105,2324377,compLexity,Cache
9106,2324376,Luminosity,Nuke
9107,2324376,Rogue,Cache
9108,2324376,Luminosity,Overpass
9109,2324376,Rogue,Train
9110,2324375,Ghost,Nuke
9111,2324375,eUnited,Dust2
9112,2324375,Ghost,Cache
9113,2324375,eUnited,Inferno
9114,2324374,TeamOne,Inferno
9115,2324374,Luminosity,Nuke
9116,2324374,TeamOne,Dust2
9117,2324374,Luminosity,Mirage
9118,2324349,3DMAX,Nuke
9119,2324349,OpTic,Cache
9120,2324349,3DMAX,Mirage
9121,2324349,OpTic,Dust2
9122,2324350,AGO,Nuke
9123,2324350,HellRaisers,Overpass
9124,2324350,AGO,Mirage
9125,2324350,HellRaisers,Train
9126,2324347,Space Soldiers,Nuke
9127,2324347,Virtus.pro,Cache
9128,2324347,Space Soldiers,Overpass
9129,2324347,Virtus.pro,Mirage
9130,2324039,k1ck,Nuke
9131,2324039,PLINK,Dust2
9132,2324039,k1ck,Cache
9133,2324039,PLINK,Overpass
9134,2324348,Spirit,Train
9135,2324348,Heroic,Inferno
9136,2324348,Spirit,Mirage
9137,2324348,Heroic,Overpass
9138,2324344,Space Soldiers,Overpass
9139,2324344,OpTic,Cache
9140,2324344,Space Soldiers,Train
9141,2324344,OpTic,Inferno
9142,2324249,Chiefs,Dust2
9143,2324249,Grayhound,Train
9144,2324345,Heroic,Inferno
9145,2324345,AGO,Nuke
9146,2324345,Heroic,Cache
9147,2324345,AGO,Overpass
9148,2324172,forZe,Cache
9149,2324172,Monolith,Train
9150,2324172,forZe,Nuke
9151,2324172,Monolith,Dust2
9152,2324346,Spirit,Train
9153,2324346,HellRaisers,Nuke
9154,2324346,Spirit,Inferno
9155,2324346,HellRaisers,Cache
9156,2324156,Singularity,Nuke
9157,2324156,Kinguin,Inferno
9158,2324156,Singularity,Dust2
9159,2324156,Kinguin,Cache
9160,2324343,NOBO,Train
9161,2324343,Virtus.pro,Overpass
9162,2324343,NOBO,Nuke
