,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
1806,2309482,Cobblestone,Born Of Fire,EMP,14,16,2766,0,10th of April 2017,2
1807,2309481,Inferno,EMP,New4,19,17,2766,0,10th of April 2017,1
1808,2309481,Mirage,EMP,New4,16,14,2766,0,10th of April 2017,2
1809,2310301,Cache,HellRaisers,G2,6,16,2568,3,8th of May 2017,1
1810,2310301,Cobblestone,HellRaisers,G2,14,16,2568,3,8th of May 2017,2
1811,2310299,Overpass,mousesports,G2,8,16,2568,2,8th of May 2017,1
1812,2310299,Cache,mousesports,G2,16,14,2568,2,8th of May 2017,2
1813,2310299,Cobblestone,mousesports,G2,6,16,2568,2,8th of May 2017,3
1814,2310300,Cobblestone,HellRaisers,Misfits,16,14,2568,2,8th of May 2017,1
1815,2310300,Cache,HellRaisers,Misfits,16,7,2568,2,8th of May 2017,2
1816,2310298,Cobblestone,Tricked,G2,11,16,2568,1,7th of May 2017,1
1817,2310298,Train,Tricked,G2,9,16,2568,1,7th of May 2017,2
1818,2310297,Cobblestone,Natus Vincere,Misfits,16,7,2568,1,7th of May 2017,1
1819,2310297,Train,Natus Vincere,Misfits,9,16,2568,1,7th of May 2017,2
1820,2310297,Mirage,Natus Vincere,Misfits,4,16,2568,1,7th of May 2017,3
1821,2310296,Inferno,G2,Envy,16,10,2568,1,7th of May 2017,1
1822,2310296,Cobblestone,G2,Envy,16,8,2568,1,7th of May 2017,2
1823,2310295,Mirage,Misfits,Heroic,22,19,2568,1,7th of May 2017,1
1824,2310295,Nuke,Misfits,Heroic,4,16,2568,1,7th of May 2017,2
1825,2310295,Train,Misfits,Heroic,16,12,2568,1,7th of May 2017,3
1826,2310294,Train,Tricked,HellRaisers,13,16,2568,1,6th of May 2017,1
1827,2310293,Mirage,Natus Vincere,mousesports,3,16,2568,2,6th of May 2017,1
1828,2310386,Cache,HellRaisers,Envy,16,5,2568,1,6th of May 2017,1
1829,2310385,Cobblestone,Heroic,mousesports,10,16,2568,2,6th of May 2017,1
1830,2310384,Inferno,G2,Tricked,7,16,2568,1,6th of May 2017,1
1831,2310289,Train,Natus Vincere,Misfits,16,5,2568,1,6th of May 2017,1
1832,2310479,Overpass,Quantum Bellator Fire,ACG,7,16,2780,0,8th of May 2017,1
1833,2310479,Mirage,Quantum Bellator Fire,ACG,8,16,2780,0,8th of May 2017,2
1834,2310479,Inferno,Quantum Bellator Fire,ACG,16,11,2780,0,8th of May 2017,3
1835,2310479,Cobblestone,Quantum Bellator Fire,ACG,14,16,2780,0,8th of May 2017,4
1836,2310259,Nuke,Spartak,ACG,8,16,2780,0,3rd of May 2017,1
1837,2310259,Overpass,Spartak,ACG,3,16,2780,0,3rd of May 2017,2
1838,2310008,Train,Quantum Bellator Fire,Spartak,16,10,2780,0,28th of April 2017,1
1839,2310008,Mirage,Quantum Bellator Fire,Spartak,16,8,2780,0,28th of April 2017,2
1840,2310142,Inferno,ACG,1337,16,6,2780,0,27th of April 2017,1
1841,2310142,Train,ACG,1337,12,16,2780,0,27th of April 2017,2
1842,2310142,Mirage,ACG,1337,16,4,2780,0,27th of April 2017,3
1843,2310049,Inferno,eSuba,ACG,9,16,2780,0,25th of April 2017,1
1844,2310049,Overpass,eSuba,ACG,13,16,2780,0,25th of April 2017,2
1845,2309932,Mirage,Spartak,ACG,16,14,2780,0,23rd of April 2017,1
1846,2309932,Train,Spartak,ACG,16,6,2780,0,23rd of April 2017,2
1847,2309922,Overpass,1337,GameplayDNA,16,5,2780,0,21st of April 2017,1
1848,2309922,Cache,1337,GameplayDNA,6,16,2780,0,21st of April 2017,2
1849,2309922,Train,1337,GameplayDNA,16,13,2780,0,21st of April 2017,3
1850,2309877,Train,1337,Quantum Bellator Fire,6,16,2780,0,20th of April 2017,1
1851,2309877,Inferno,1337,Quantum Bellator Fire,6,16,2780,0,20th of April 2017,2
1852,2309849,Overpass,OVERDRIVE,GameplayDNA,4,16,2780,0,18th of April 2017,1
1853,2309849,Cobblestone,OVERDRIVE,GameplayDNA,4,16,2780,0,18th of April 2017,2
1854,2309779,Mirage,eSuba,spray'n'pray,6,16,2780,0,17th of April 2017,1
1855,2309779,Overpass,eSuba,spray'n'pray,16,10,2780,0,17th of April 2017,2
1856,2309779,Cache,eSuba,spray'n'pray,16,11,2780,0,17th of April 2017,3
1857,2309471,Cobblestone,Spartak,GameplayDNA,8,16,2780,0,14th of April 2017,1
1858,2309471,Mirage,Spartak,GameplayDNA,16,7,2780,0,14th of April 2017,2
1859,2309471,Train,Spartak,GameplayDNA,16,9,2780,0,14th of April 2017,3
1860,2309456,Inferno,Quantum Bellator Fire,spray'n'pray,5,16,2780,0,13th of April 2017,1
1861,2309456,Train,Quantum Bellator Fire,spray'n'pray,16,5,2780,0,13th of April 2017,2
1862,2309456,Nuke,Quantum Bellator Fire,spray'n'pray,16,14,2780,0,13th of April 2017,3
1863,2309455,Inferno,OVERDRIVE,ACG,11,16,2780,0,11th of April 2017,1
1864,2309455,Mirage,OVERDRIVE,ACG,3,16,2780,0,11th of April 2017,2
1865,2309454,Train,1337,eSuba,16,7,2780,0,10th of April 2017,1
1866,2309454,Mirage,1337,eSuba,16,6,2780,0,10th of April 2017,2
1867,2310476,Cache,Space Soldiers,k1ck,16,13,2807,0,7th of May 2017,1
1868,2310476,Mirage,Space Soldiers,k1ck,16,11,2807,0,7th of May 2017,2
1869,2310449,Overpass,AlienTech,k1ck,6,16,2807,0,7th of May 2017,1
1870,2310449,Cobblestone,AlienTech,k1ck,6,16,2807,0,7th of May 2017,2
1871,2310448,Train,Space Soldiers,Exotic Island,16,1,2807,0,7th of May 2017,1
1872,2310448,Inferno,Space Soldiers,Exotic Island,16,1,2807,0,7th of May 2017,2
1873,2310447,Cobblestone,eGeneration,k1ck,7,16,2807,0,6th of May 2017,1
1874,2310446,Train,eGeneration,FTW,16,12,2807,0,6th of May 2017,1
1875,2310445,Overpass,FTW,Exotic Island,13,16,2807,0,6th of May 2017,1
1876,2310443,Mirage,FTW,k1ck,5,16,2807,0,6th of May 2017,1
1877,2310441,Mirage,Exotic Island,k1ck,8,16,2807,0,6th of May 2017,1
1878,2310442,Cache,Exotic Island,eGeneration,16,7,2807,0,6th of May 2017,1
1879,2310383,Cobblestone,Immortals,Luminosity,16,8,2679,1,8th of May 2017,1
1880,2310383,Train,Immortals,Luminosity,16,4,2679,1,8th of May 2017,2
1881,2310496,Train,TOP GUN,Monstars,10,16,2679,0,8th of May 2017,1
1882,2310496,Overpass,TOP GUN,Monstars,12,16,2679,0,8th of May 2017,2
1883,2310382,Train,Luminosity,Monstars,16,2,2679,0,7th of May 2017,1
1884,2310382,Mirage,Luminosity,Monstars,16,9,2679,0,7th of May 2017,2
1885,2310381,Inferno,Immortals,TOP GUN,16,11,2679,1,7th of May 2017,1
1886,2310381,Mirage,Immortals,TOP GUN,16,13,2679,1,7th of May 2017,2
1887,2310380,Inferno,Swole Patrol,TOP GUN,25,21,2679,0,7th of May 2017,1
1888,2310380,Cache,Swole Patrol,TOP GUN,12,16,2679,0,7th of May 2017,2
1889,2310380,Overpass,Swole Patrol,TOP GUN,12,16,2679,0,7th of May 2017,3
1890,2310379,Inferno,Monstars,Denial,16,10,2679,0,7th of May 2017,1
1891,2310379,Cobblestone,Monstars,Denial,16,8,2679,0,7th of May 2017,2
1892,2310378,Inferno,TOP GUN,SoCal Stars,16,4,2679,0,6th of May 2017,1
1893,2310378,Cache,TOP GUN,SoCal Stars,16,14,2679,0,6th of May 2017,2
1894,2310377,Inferno,Banishers,Denial,16,12,2679,0,6th of May 2017,1
1895,2310377,Train,Banishers,Denial,14,16,2679,0,6th of May 2017,2
1896,2310377,Cobblestone,Banishers,Denial,2,16,2679,0,6th of May 2017,3
1897,2310376,Train,Luminosity,Swole Patrol,16,5,2679,0,6th of May 2017,1
1898,2310375,Inferno,Immortals,Monstars,16,1,2679,1,6th of May 2017,1
1899,2310374,Mirage,Swole Patrol,SoCal Stars,16,10,2679,0,6th of May 2017,1
1900,2310373,Overpass,Luminosity,TOP GUN,16,5,2679,0,5th of May 2017,1
1901,2310372,Train,Denial,Monstars,7,16,2679,0,5th of May 2017,1
1902,2310371,Mirage,Immortals,Banishers,16,1,2679,1,5th of May 2017,1
1903,2310246,Train,SK,FaZe,16,12,2713,4,7th of May 2017,1
1904,2310246,Cache,SK,FaZe,16,7,2713,4,7th of May 2017,2
1905,2310246,Inferno,SK,FaZe,13,16,2713,4,7th of May 2017,3
1906,2310246,Overpass,SK,FaZe,16,11,2713,4,7th of May 2017,4
1907,2310248,Cobblestone,FaZe,Astralis,16,13,2713,5,6th of May 2017,1
1908,2310248,Nuke,FaZe,Astralis,11,16,2713,5,6th of May 2017,2
1909,2310248,Train,FaZe,Astralis,16,9,2713,5,6th of May 2017,3
1910,2310247,Train,SK,OpTic,16,1,2713,2,6th of May 2017,1
1911,2310247,Overpass,SK,OpTic,16,7,2713,2,6th of May 2017,2
1912,2310256,Train,OpTic,Chiefs,16,10,2713,1,4th of May 2017,1
1913,2310255,Nuke,Renegades,Astralis,3,16,2713,1,4th of May 2017,1
1914,2310254,Train,FaZe,OpTic,16,6,2713,2,4th of May 2017,1
1915,2310253,Nuke,North,Chiefs,13,16,2713,1,4th of May 2017,1
1916,2310252,Inferno,SK,Astralis,16,12,2713,4,4th of May 2017,1
1917,2310251,Cache,North,FaZe,16,19,2713,4,4th of May 2017,1
1918,2310250,Train,OpTic,Chiefs,16,4,2713,1,4th of May 2017,1
1919,2310249,Cobblestone,ViCi,Renegades,5,16,2713,0,4th of May 2017,1
1920,2310245,Cobblestone,FaZe,Astralis,7,16,2713,5,3rd of May 2017,1
1921,2310243,Train,Chiefs,Renegades,16,5,2713,0,3rd of May 2017,1
1922,2310244,Cobblestone,SK,North,16,14,2713,4,3rd of May 2017,1
1923,2310242,Train,ViCi,OpTic,8,16,2713,1,3rd of May 2017,1
1924,2310241,Mirage,FaZe,Renegades,16,4,2713,1,3rd of May 2017,1
1925,2310240,Inferno,Astralis,Chiefs,16,5,2713,1,3rd of May 2017,1
1926,2310239,Cobblestone,SK,ViCi,16,6,2713,1,3rd of May 2017,1
1927,2310238,Inferno,North,OpTic,25,23,2713,2,3rd of May 2017,1
1928,2310444,Cache,ALTERNATE aTTaX,BIG,12,16,2772,0,6th of May 2017,1
1929,2310444,Train,ALTERNATE aTTaX,BIG,16,13,2772,0,6th of May 2017,2
1930,2310444,Inferno,ALTERNATE aTTaX,BIG,14,16,2772,0,6th of May 2017,3
1931,2310439,Mirage,PANTHERS,BIG,2,16,2772,0,6th of May 2017,1
1932,2310439,Cobblestone,PANTHERS,BIG,16,14,2772,0,6th of May 2017,2
1933,2310439,Overpass,PANTHERS,BIG,4,16,2772,0,6th of May 2017,3
1934,2310438,Cache,Planetkey,ALTERNATE aTTaX,3,16,2772,0,6th of May 2017,1
1935,2310438,Nuke,Planetkey,ALTERNATE aTTaX,10,16,2772,0,6th of May 2017,2
1936,2310435,Mirage,roki,Tricked,12,16,2819,0,5th of May 2017,1
1937,2310435,Nuke,roki,Tricked,11,16,2819,0,5th of May 2017,2
1938,2310430,Cobblestone,passions,fnatic Academy,4,16,2819,0,5th of May 2017,1
1939,2310430,Mirage,passions,fnatic Academy,6,16,2819,0,5th of May 2017,2
1940,2310412,Train,Tricked,KPI,12,16,2819,0,5th of May 2017,1
1941,2310412,Nuke,Tricked,KPI,16,11,2819,0,5th of May 2017,2
1942,2310412,Inferno,Tricked,KPI,16,14,2819,0,5th of May 2017,3
1943,2310410,Cobblestone,fnatic Academy,Binary Dragons,19,17,2819,0,5th of May 2017,1
1944,2310410,Nuke,fnatic Academy,Binary Dragons,16,10,2819,0,5th of May 2017,2
1945,2310411,Mirage,ConfigStarz,roki,7,16,2819,0,5th of May 2017,1
1946,2310411,Inferno,ConfigStarz,roki,2,16,2819,0,5th of May 2017,2
1947,2310409,Overpass,WySix,passions,10,16,2819,0,5th of May 2017,1
1948,2310409,Train,WySix,passions,2,16,2819,0,5th of May 2017,2
1949,2310404,Mirage,Dignitas,roki,16,19,2819,0,5th of May 2017,1
1950,2310408,Overpass,ex-DarkPassage,Tricked,8,16,2819,0,4th of May 2017,1
1951,2310407,Cobblestone,heliumsgrabbar,passions,9,16,2819,0,4th of May 2017,1
1952,2310405,Inferno,EnVyUs Academy,Binary Dragons,7,16,2819,0,4th of May 2017,1
1953,2310406,Inferno,ConfigStarz,Wolsung,16,10,2819,0,4th of May 2017,1
1954,2310401,Inferno,Team123,fnatic Academy,12,16,2819,0,4th of May 2017,1
1955,2310402,Overpass,KPI,Yolesnoobs,16,11,2819,0,4th of May 2017,1
1956,2310403,Train,WySix,struggletony,16,2,2819,0,4th of May 2017,1
1957,2310369,Train,paiN,TeamOne,16,9,2831,0,5th of May 2017,1
1958,2310369,Overpass,paiN,TeamOne,16,6,2831,0,5th of May 2017,2
1959,2310321,Cache,ProGaming,TeamOne,3,16,2831,0,4th of May 2017,1
1960,2310321,Train,ProGaming,TeamOne,5,16,2831,0,4th of May 2017,2
1961,2310320,Mirage,paiN,INTZ,16,9,2831,0,3rd of May 2017,1
1962,2310320,Cache,paiN,INTZ,16,12,2831,0,3rd of May 2017,2
1963,2310078,Mirage,Virtue,INTZ,16,7,2831,0,26th of April 2017,1
1964,2310078,Cobblestone,Virtue,INTZ,7,16,2831,0,26th of April 2017,2
1965,2310078,Cache,Virtue,INTZ,14,16,2831,0,26th of April 2017,3
1966,2310076,Cache,ProGaming,waytoomany,20,22,2831,0,26th of April 2017,1
1967,2310076,Mirage,ProGaming,waytoomany,16,14,2831,0,26th of April 2017,2
1968,2310076,Train,ProGaming,waytoomany,16,9,2831,0,26th of April 2017,3
1969,2310075,Train,paiN,hookahlike,16,10,2831,0,26th of April 2017,1
1970,2310075,Cache,paiN,hookahlike,16,14,2831,0,26th of April 2017,2
1971,2310077,Train,TeamOne,Black Dragons,16,4,2831,0,26th of April 2017,1
1972,2310077,Mirage,TeamOne,Black Dragons,16,8,2831,0,26th of April 2017,2
1973,2310260,Nuke,EPG,eL'quvet,16,6,2809,0,4th of May 2017,1
1974,2310260,Mirage,EPG,eL'quvet,16,10,2809,0,4th of May 2017,2
1975,2310261,Mirage,ACG,Quantum Bellator Fire,7,16,2809,0,2nd of May 2017,1
1976,2310261,Overpass,ACG,Quantum Bellator Fire,16,5,2809,0,2nd of May 2017,2
1977,2310261,Inferno,ACG,Quantum Bellator Fire,16,5,2809,0,2nd of May 2017,3
1978,2309911,Cobblestone,ACG,EPG,16,5,2809,0,26th of April 2017,1
1979,2309911,Inferno,ACG,EPG,12,16,2809,0,26th of April 2017,2
1980,2309911,Cache,ACG,EPG,16,5,2809,0,26th of April 2017,3
1981,2309882,Train,Quantum Bellator Fire,eL'quvet,2,16,2809,0,19th of April 2017,1
1982,2309882,Mirage,Quantum Bellator Fire,eL'quvet,16,14,2809,0,19th of April 2017,2
1983,2309882,Cobblestone,Quantum Bellator Fire,eL'quvet,16,4,2809,0,19th of April 2017,3
1984,2310233,Train,compLexity,Sippintea,16,4,2794,0,30th of April 2017,1
1985,2310233,Cobblestone,compLexity,Sippintea,16,12,2794,0,30th of April 2017,2
1986,2310232,Nuke,Sippintea,EZG,16,9,2794,0,30th of April 2017,1
1987,2310231,Cobblestone,compLexity,Morior Invictus,16,3,2794,0,30th of April 2017,1
1988,2310230,Inferno,Sippintea,Rush,16,13,2794,0,30th of April 2017,1
1989,2310229,Train,Will2win,Morior Invictus,7,16,2794,0,30th of April 2017,1
1990,2310228,Cache,compLexity,h00liGaNz,16,8,2794,0,30th of April 2017,1
1991,2310227,Cache,Vault,EZG,5,16,2794,0,30th of April 2017,1
1992,2310205,Mirage,Immunity,Chiefs,22,19,2788,0,30th of April 2017,1
1993,2310205,Inferno,Immunity,Chiefs,13,16,2788,0,30th of April 2017,2
1994,2310205,Overpass,Immunity,Chiefs,16,9,2788,0,30th of April 2017,3
1995,2310204,Cobblestone,Tainted Minds,Chiefs,14,16,2788,0,30th of April 2017,1
1996,2310204,Inferno,Tainted Minds,Chiefs,16,12,2788,0,30th of April 2017,2
1997,2310204,Train,Tainted Minds,Chiefs,4,16,2788,0,30th of April 2017,3
1998,2310203,Nuke,Immunity,Legacy,16,2,2788,0,30th of April 2017,1
1999,2310203,Inferno,Immunity,Legacy,16,12,2788,0,30th of April 2017,2
2000,2310199,Train,Immunity,AVANT,16,14,2788,0,29th of April 2017,1
2001,2310200,Inferno,Legacy,Dark Sided,16,8,2788,0,29th of April 2017,1
2002,2310202,Nuke,Chiefs,Funky Monkeys,16,12,2788,0,29th of April 2017,1
2003,2310201,Train,Athletico,Tainted Minds,9,16,2788,0,29th of April 2017,1
2004,2310116,Train,Immortals,Gambit,12,16,2567,3,1st of May 2017,1
2005,2310116,Inferno,Immortals,Gambit,12,16,2567,3,1st of May 2017,2
2006,2310115,Nuke,Gambit,G2,22,25,2567,3,30th of April 2017,1
2007,2310115,Train,Gambit,G2,16,12,2567,3,30th of April 2017,2
2008,2310115,Cobblestone,Gambit,G2,16,14,2567,3,30th of April 2017,3
2009,2310114,Overpass,Immortals,Heroic,14,16,2567,2,30th of April 2017,1
2010,2310114,Inferno,Immortals,Heroic,16,6,2567,2,30th of April 2017,2
2011,2310114,Cobblestone,Immortals,Heroic,16,13,2567,2,30th of April 2017,3
2012,2310113,Cobblestone,Cloud9,G2,12,16,2567,2,30th of April 2017,1
2013,2310113,Inferno,Cloud9,G2,16,12,2567,2,30th of April 2017,2
2014,2310113,Cache,Cloud9,G2,10,16,2567,2,30th of April 2017,3
2015,2310112,Nuke,HellRaisers,Heroic,2,16,2567,2,29th of April 2017,1
2016,2310112,Inferno,HellRaisers,Heroic,11,16,2567,2,29th of April 2017,2
2017,2310111,Cobblestone,Liquid,G2,13,16,2567,2,29th of April 2017,1
2018,2310111,Train,Liquid,G2,16,5,2567,2,29th of April 2017,2
2019,2310111,Nuke,Liquid,G2,9,16,2567,2,29th of April 2017,3
2020,2310110,Mirage,Luminosity,Heroic,10,16,2567,1,29th of April 2017,1
2021,2310110,Nuke,Luminosity,Heroic,5,16,2567,1,29th of April 2017,2
2022,2310109,Inferno,Immortals,Cloud9,16,7,2567,2,29th of April 2017,1
2023,2310108,Nuke,HellRaisers,Gambit,7,16,2567,2,29th of April 2017,1
2024,2310107,Cache,G2,Cloud9,10,16,2567,2,29th of April 2017,1
2025,2310106,Train,Gambit,Heroic,25,23,2567,2,28th of April 2017,1
2026,2310105,Inferno,Immortals,Liquid,16,11,2567,2,28th of April 2017,1
2027,2310104,Overpass,HellRaisers,Luminosity,16,8,2567,1,28th of April 2017,1
2028,2310209,Cobblestone,PENTA,Tricked,19,17,2818,1,29th of April 2017,1
2029,2310209,Mirage,PENTA,Tricked,9,16,2818,1,29th of April 2017,2
2030,2310209,Inferno,PENTA,Tricked,16,6,2818,1,29th of April 2017,3
2031,2310208,Train,GameplayDNA,North Academy,14,16,2818,0,29th of April 2017,1
2032,2310208,Cobblestone,GameplayDNA,North Academy,10,16,2818,0,29th of April 2017,2
2033,2310183,Cobblestone,Tricked,MAXISAUCISSE,13,16,2818,0,29th of April 2017,1
2034,2310183,Inferno,Tricked,MAXISAUCISSE,16,7,2818,0,29th of April 2017,2
2035,2310183,Nuke,Tricked,MAXISAUCISSE,16,7,2818,0,29th of April 2017,3
2036,2310185,Nuke,Dignitas,North Academy,12,16,2818,0,29th of April 2017,1
2037,2310185,Mirage,Dignitas,North Academy,20,22,2818,0,29th of April 2017,2
2038,2310184,Mirage,PENTA,Forcebuy,16,9,2818,0,29th of April 2017,1
2039,2310184,Cobblestone,PENTA,Forcebuy,16,14,2818,0,29th of April 2017,2
2040,2310186,Cache,GameplayDNA,yzn,16,7,2818,0,29th of April 2017,1
2041,2310186,Mirage,GameplayDNA,yzn,16,4,2818,0,29th of April 2017,2
2042,2310182,Inferno,Oserv,yzn,10,16,2818,0,28th of April 2017,1
2043,2310179,Cobblestone,WASD,GameplayDNA,11,16,2818,0,28th of April 2017,1
2044,2310177,Inferno,Dignitas,Sample,16,8,2818,0,28th of April 2017,1
2045,2310180,Cobblestone,GIANT5,Forcebuy,7,16,2818,0,28th of April 2017,1
2046,2310178,Train,Singularity,PENTA,4,16,2818,1,28th of April 2017,1
2047,2310176,Overpass,Tricked,Arte et Marte,16,12,2818,0,28th of April 2017,1
2048,2310181,Train,MAXISAUCISSE,ex-DarkPassage,16,3,2818,0,28th of April 2017,1
2049,2310175,Cobblestone,North Academy,k1ck,16,2,2818,0,28th of April 2017,1
2050,2310234,Train,Merciless,paiN,16,19,2826,0,30th of April 2017,1
2051,2310234,Overpass,Merciless,paiN,4,16,2826,0,30th of April 2017,2
2052,2310207,Inferno,EN9MY,paiN,9,16,2826,0,30th of April 2017,1
2053,2310207,Overpass,EN9MY,paiN,3,16,2826,0,30th of April 2017,2
2054,2310206,Cobblestone,INTZ,Merciless,8,16,2826,0,30th of April 2017,1
2055,2310206,Train,INTZ,Merciless,8,16,2826,0,30th of April 2017,2
2056,2310198,Inferno,Innova,Merciless,13,16,2826,0,29th of April 2017,1
2057,2310197,Overpass,paiN,B-EFFECT,16,14,2826,0,29th of April 2017,1
2058,2310196,Cobblestone,TeamOne,INTZ,8,16,2826,0,29th of April 2017,1
2059,2310195,Inferno,EN9MY,Wolfpack,16,10,2826,0,29th of April 2017,1
2060,2310162,Cache,Born Of Fire,MVP PK,12,16,2825,0,28th of April 2017,1
2061,2310162,Mirage,Born Of Fire,MVP PK,2,16,2825,0,28th of April 2017,2
2062,2310161,Inferno,MVP Project,TYLOO,16,14,2825,0,28th of April 2017,1
2063,2310161,Mirage,MVP Project,TYLOO,2,16,2825,0,28th of April 2017,2
2064,2310161,Cache,MVP Project,TYLOO,14,16,2825,0,28th of April 2017,3
2065,2310145,Cache,MVP Project,MVP PK,16,13,2825,0,27th of April 2017,1
2066,2310145,Inferno,MVP Project,MVP PK,13,16,2825,0,27th of April 2017,2
2067,2310145,Nuke,MVP Project,MVP PK,4,16,2825,0,27th of April 2017,3
2068,2310144,Cobblestone,TYLOO,Born Of Fire,10,16,2825,0,27th of April 2017,1
2069,2310144,Train,TYLOO,Born Of Fire,13,16,2825,0,27th of April 2017,2
2070,2310126,Inferno,Signature,MVP Project,9,16,2825,0,26th of April 2017,1
2071,2310124,Mirage,TYLOO,Born Of Fire,16,4,2825,0,26th of April 2017,1
2072,2310125,Inferno,Douyu,TheMongolz,10,16,2825,0,26th of April 2017,1
2073,2310123,Cobblestone,VG.Renascence,MVP PK,13,16,2825,0,26th of April 2017,1
2074,2310072,Train,Born Of Fire,Signature,16,5,2825,0,25th of April 2017,1
2075,2310074,Cache,MVP PK,Douyu,16,10,2825,0,25th of April 2017,1
2076,2310071,Mirage,TYLOO,VG.Renascence,16,6,2825,0,25th of April 2017,1
2077,2310015,Mirage,Douyu,Signature,11,16,2825,0,25th of April 2017,1
2078,2310003,Cobblestone,Born Of Fire,MVP PK,16,14,2825,0,24th of April 2017,1
2079,2310002,Mirage,VG.Renascence,TheMongolz,19,15,2825,0,24th of April 2017,1
2080,2310001,Mirage,TYLOO,MVP Project,16,10,2825,0,24th of April 2017,1
2081,2310141,Cobblestone,GameplayDNA,Outlaws,7,16,2812,0,30th of April 2017,1
2082,2310141,Train,GameplayDNA,Outlaws,11,16,2812,0,30th of April 2017,2
2083,2310140,Mirage,EPG,passions,16,11,2812,0,28th of April 2017,1
2084,2310140,Nuke,EPG,passions,9,16,2812,0,28th of April 2017,2
2085,2310140,Cobblestone,EPG,passions,8,16,2812,0,28th of April 2017,3
2086,2310058,Cobblestone,Alpha,EPG,16,10,2812,0,26th of April 2017,1
2087,2310058,Inferno,Alpha,EPG,6,16,2812,0,26th of April 2017,2
2088,2310058,Overpass,Alpha,EPG,8,16,2812,0,26th of April 2017,3
2089,2310057,Nuke,Outlaws,Bpro,16,5,2812,0,26th of April 2017,1
2090,2310057,Train,Outlaws,Bpro,16,8,2812,0,26th of April 2017,2
2091,2310051,Mirage,North Academy,passions,17,19,2812,0,25th of April 2017,1
2092,2310051,Train,North Academy,passions,16,10,2812,0,25th of April 2017,2
2093,2310051,Cobblestone,North Academy,passions,13,16,2812,0,25th of April 2017,3
2094,2310050,Cobblestone,Manatee,GameplayDNA,14,16,2812,0,25th of April 2017,1
2095,2310050,Cache,Manatee,GameplayDNA,11,16,2812,0,25th of April 2017,2
2096,2309967,Overpass,Tricked,PRIDE,7,16,2782,0,24th of April 2017,1
2097,2309967,Inferno,Tricked,PRIDE,16,14,2782,0,24th of April 2017,2
2098,2309967,Train,Tricked,PRIDE,10,16,2782,0,24th of April 2017,3
2099,2309903,Mirage,Tricked,WySix,16,5,2782,0,20th of April 2017,1
2100,2309903,Train,Tricked,WySix,16,3,2782,0,20th of April 2017,2
2101,2309902,Mirage,PRIDE,Planetkey,16,11,2782,0,19th of April 2017,1
2102,2309902,Train,PRIDE,Planetkey,16,9,2782,0,19th of April 2017,2
2103,2309881,Nuke,PRIDE,Nordic Warthogs,16,5,2782,0,18th of April 2017,1
2104,2309881,Cache,PRIDE,Nordic Warthogs,19,16,2782,0,18th of April 2017,2
2105,2309816,Nuke,Tricked,SFTO,16,8,2782,0,18th of April 2017,1
2106,2309816,Cache,Tricked,SFTO,16,14,2782,0,18th of April 2017,2
2107,2309579,Nuke,Quantum Bellator Fire,Planetkey,16,10,2782,0,12th of April 2017,1
2108,2309579,Cache,Quantum Bellator Fire,Planetkey,3,16,2782,0,12th of April 2017,2
2109,2309579,Overpass,Quantum Bellator Fire,Planetkey,12,16,2782,0,12th of April 2017,3
2110,2309578,Nuke,eSuba,WySix,17,19,2782,0,12th of April 2017,1
2111,2309578,Cache,eSuba,WySix,11,16,2782,0,12th of April 2017,2
2112,2309488,Inferno,Quantum Bellator Fire,Sørby,16,11,2782,0,11th of April 2017,1
2113,2309488,Nuke,Quantum Bellator Fire,Sørby,8,16,2782,0,11th of April 2017,2
2114,2309488,Mirage,Quantum Bellator Fire,Sørby,16,6,2782,0,11th of April 2017,3
2115,2309473,Inferno,Tricked,exceL,16,3,2782,0,10th of April 2017,1
2116,2309473,Nuke,Tricked,exceL,16,5,2782,0,10th of April 2017,2
2117,2309489,Inferno,PRIDE,complexSimplicity,16,6,2782,0,10th of April 2017,1
2118,2309489,Nuke,PRIDE,complexSimplicity,16,6,2782,0,10th of April 2017,2
2119,2309466,Inferno,Nordic Warthogs,TrailerPark Boys,16,13,2782,0,9th of April 2017,1
2120,2309466,Nuke,Nordic Warthogs,TrailerPark Boys,13,16,2782,0,9th of April 2017,2
