,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
1590,2313872,Mirage,Luminosity,compLexity,16,8,2867,0,28th of September 2017,1
1591,2313870,Train,NRG,Liquid,5,16,2867,1,28th of September 2017,1
1592,2313871,Train,compLexity,Luminosity,13,16,2867,0,28th of September 2017,1
1593,2313869,Inferno,Liquid,NRG,12,16,2867,1,28th of September 2017,1
1594,2313868,Overpass,Splyce,Cloud9,1,16,2867,1,28th of September 2017,1
1595,2313866,Train,CLG,Immortals,16,6,2867,1,28th of September 2017,1
1596,2313867,Inferno,Cloud9,Splyce,16,4,2867,1,28th of September 2017,1
1597,2313865,Cobblestone,Immortals,CLG,10,16,2867,1,28th of September 2017,1
1598,2313862,Inferno,Ghost,Cloud9,12,16,2867,1,27th of September 2017,1
1599,2313860,Overpass,SK,CLG,16,7,2867,2,27th of September 2017,1
1600,2313861,Overpass,Cloud9,Ghost,16,6,2867,1,27th of September 2017,1
1601,2313859,Cache,CLG,SK,16,3,2867,2,27th of September 2017,1
1602,2313858,Mirage,compLexity,OpTic,14,16,2867,0,27th of September 2017,1
1603,2313856,Cobblestone,NRG,Renegades,9,16,2867,1,27th of September 2017,1
1604,2313857,Train,OpTic,compLexity,16,13,2867,0,27th of September 2017,1
1605,2313855,Train,Renegades,NRG,7,16,2867,1,27th of September 2017,1
1606,2313852,Nuke,Splyce,Misfits,14,16,2867,0,14th of September 2017,1
1607,2313851,Train,Misfits,Splyce,16,9,2867,0,14th of September 2017,1
1608,2313850,Inferno,Ghost,Rogue,14,16,2867,0,14th of September 2017,1
1609,2313849,Cache,Rogue,Ghost,16,8,2867,0,14th of September 2017,1
1610,2313846,Nuke,Splyce,Rogue,16,9,2867,0,13th of September 2017,1
1611,2313845,Train,Rogue,Splyce,14,16,2867,0,13th of September 2017,1
1612,2313844,Mirage,Ghost,NRG,4,16,2867,0,8th of September 2017,1
1613,2313842,Overpass,OpTic,Misfits,16,14,2867,1,8th of September 2017,1
1614,2313843,Cache,NRG,Ghost,16,2,2867,0,8th of September 2017,1
1615,2313841,Cache,Misfits,OpTic,16,10,2867,1,8th of September 2017,1
1616,2313840,Cobblestone,Renegades,CLG,16,14,2867,1,8th of September 2017,1
1617,2313839,Cache,Luminosity,Immortals,16,6,2867,1,8th of September 2017,1
1618,2313838,Mirage,CLG,Renegades,19,17,2867,1,8th of September 2017,1
1619,2313835,Cache,Luminosity,Ghost,16,6,2867,0,7th of September 2017,1
1620,2313833,Train,Cloud9,Immortals,16,3,2867,2,7th of September 2017,1
1621,2313832,Inferno,Immortals,Cloud9,16,5,2867,2,7th of September 2017,1
1622,2313834,Train,Ghost,Luminosity,3,16,2867,0,7th of September 2017,1
1623,2313831,Cache,Rogue,Misfits,5,16,2867,0,7th of September 2017,1
1624,2313829,Mirage,NRG,OpTic,16,7,2867,0,7th of September 2017,1
1625,2313830,Mirage,Misfits,Rogue,16,8,2867,0,7th of September 2017,1
1626,2313828,Train,OpTic,NRG,16,3,2867,0,7th of September 2017,1
1627,2313827,Inferno,Splyce,OpTic,14,16,2867,0,6th of September 2017,1
1628,2313826,Overpass,OpTic,Splyce,16,12,2867,0,6th of September 2017,1
1629,2313825,Train,compLexity,Renegades,7,16,2867,1,6th of September 2017,1
1630,2313824,Mirage,Renegades,compLexity,16,10,2867,1,6th of September 2017,1
1631,2313661,Cobblestone,Liquid,CLG,16,6,2867,1,26th of August 2017,1
1632,2313662,Mirage,NRG,Cloud9,16,8,2867,1,26th of August 2017,1
1633,2313659,Train,CLG,Liquid,11,16,2867,1,26th of August 2017,1
1634,2313660,Inferno,Cloud9,NRG,16,13,2867,1,26th of August 2017,1
1635,2313657,Cache,Renegades,Immortals,11,16,2867,1,26th of August 2017,1
1636,2313658,Cobblestone,SK,compLexity,16,8,2867,1,26th of August 2017,1
1637,2313656,Train,compLexity,SK,12,16,2867,1,26th of August 2017,1
1638,2313655,Cobblestone,Immortals,Renegades,16,19,2867,1,26th of August 2017,1
1639,2313647,Train,SK,Immortals,16,12,2867,4,25th of August 2017,1
1640,2313648,Train,Splyce,Renegades,1,16,2867,0,25th of August 2017,1
1641,2313645,Cobblestone,Immortals,SK,16,8,2867,4,25th of August 2017,1
1642,2313646,Cobblestone,Renegades,Splyce,4,16,2867,0,25th of August 2017,1
1643,2313644,Cache,Luminosity,Misfits,14,16,2867,0,25th of August 2017,1
1644,2313642,Train,compLexity,Rogue,16,7,2867,0,25th of August 2017,1
1645,2313641,Train,Misfits,Luminosity,16,14,2867,0,25th of August 2017,1
1646,2313640,Overpass,Rogue,compLexity,9,16,2867,0,25th of August 2017,1
1647,2313638,Nuke,Liquid,Ghost,14,16,2867,1,24th of August 2017,1
1648,2313639,Inferno,Luminosity,SK,12,16,2867,1,24th of August 2017,1
1649,2313637,Mirage,Ghost,Liquid,9,16,2867,1,24th of August 2017,1
1650,2313636,Cobblestone,SK,Luminosity,16,4,2867,1,24th of August 2017,1
1651,2313635,Train,CLG,Misfits,8,16,2867,1,24th of August 2017,1
1652,2313634,Mirage,OpTic,Rogue,16,12,2867,0,24th of August 2017,1
1653,2313632,Mirage,Misfits,CLG,9,16,2867,1,24th of August 2017,1
1654,2313633,Overpass,Rogue,OpTic,4,16,2867,0,24th of August 2017,1
1655,2313631,Cobblestone,NRG,Splyce,16,5,2867,0,23rd of August 2017,1
1656,2313630,Cobblestone,Cloud9,CLG,12,16,2867,1,23rd of August 2017,1
1657,2313628,Inferno,Splyce,NRG,16,19,2867,0,23rd of August 2017,1
1658,2313629,Train,CLG,Cloud9,16,11,2867,1,23rd of August 2017,1
1659,2313626,Inferno,Ghost,OpTic,10,16,2867,0,23rd of August 2017,1
1660,2313627,Cobblestone,Liquid,SK,3,16,2867,2,23rd of August 2017,1
1661,2313625,Train,SK,Liquid,12,16,2867,2,23rd of August 2017,1
1662,2313624,Cache,OpTic,Ghost,16,5,2867,0,23rd of August 2017,1
1663,2317165,Mirage,Red Reserve,Fragsters,16,11,3271,0,11th of November 2017,1
1664,2317161,Inferno,BBSP,Sherifi,16,9,3271,0,11th of November 2017,1
1665,2317164,Cache,SJ,Valiance,16,0,3271,0,11th of November 2017,1
1666,2317159,Inferno,ARES,Singularity,16,12,3271,0,11th of November 2017,1
1667,2317160,Overpass,Bpro,aAa,2,16,3271,0,11th of November 2017,1
1668,2317158,Overpass,Royal Bandits,SEAL,16,7,3271,0,11th of November 2017,1
1669,2317157,Mirage,MANS NOT HOT,Lin4evateli,16,8,3271,0,11th of November 2017,1
1670,2317156,Cobblestone,teamasd,North Academy,2,16,3271,0,11th of November 2017,1
1671,2317070,Train,Nexus,forZe,13,16,3069,0,12th of November 2017,1
1672,2317070,Mirage,Nexus,forZe,16,10,3069,0,12th of November 2017,2
1673,2317070,Cobblestone,Nexus,forZe,10,16,3069,0,12th of November 2017,3
1674,2317069,Train,duttdutt,MVP PK,11,16,3069,0,12th of November 2017,1
1675,2317069,Inferno,duttdutt,MVP PK,16,9,3069,0,12th of November 2017,2
1676,2317069,Cobblestone,duttdutt,MVP PK,12,16,3069,0,12th of November 2017,3
1677,2317067,Cache,Nexus,duttdutt,11,16,3069,0,11th of November 2017,1
1678,2317067,Mirage,Nexus,duttdutt,16,9,3069,0,11th of November 2017,2
1679,2317067,Overpass,Nexus,duttdutt,16,10,3069,0,11th of November 2017,3
1680,2317068,Train,forZe,MVP PK,16,5,3069,0,11th of November 2017,1
1681,2317068,Inferno,forZe,MVP PK,16,11,3069,0,11th of November 2017,2
1682,2317065,Inferno,MVP PK,Uniquestars,16,7,3069,0,11th of November 2017,1
1683,2317065,Cache,MVP PK,Uniquestars,16,19,3069,0,11th of November 2017,2
1684,2317065,Mirage,MVP PK,Uniquestars,16,13,3069,0,11th of November 2017,3
1685,2317066,Cobblestone,Eclipse,forZe,11,16,3069,0,11th of November 2017,1
1686,2317066,Inferno,Eclipse,forZe,10,16,3069,0,11th of November 2017,2
1687,2317064,Overpass,HAVU,duttdutt,16,19,3069,0,11th of November 2017,1
1688,2317064,Cache,HAVU,duttdutt,9,16,3069,0,11th of November 2017,2
1689,2317063,Mirage,Chiefs,Nexus,13,16,3069,0,11th of November 2017,1
1690,2317063,Overpass,Chiefs,Nexus,6,16,3069,0,11th of November 2017,2
1691,2317062,Mirage,Forge,TPCU,16,8,3069,0,10th of November 2017,1
1692,2317061,Overpass,PROTEA,Fire Dragoon,5,16,3069,0,10th of November 2017,1
1693,2317059,Mirage,HAVU,WMGC,16,2,3069,0,10th of November 2017,1
1694,2317060,Cache,duttdutt,TPCU,16,7,3069,0,10th of November 2017,1
1695,2317055,Cobblestone,Chiefs,Berzerk,16,19,3069,0,10th of November 2017,1
1696,2317057,Train,Eclipse,Forge,16,7,3069,0,10th of November 2017,1
1697,2317058,Inferno,MVP PK,PROTEA,16,2,3069,0,10th of November 2017,1
1698,2317050,Inferno,Eclipse,TPCU,16,2,3069,0,10th of November 2017,1
1699,2317051,Mirage,Nexus,Fire Dragoon,16,5,3069,0,10th of November 2017,1
1700,2317044,Train,MiTH,Uniquestars,9,16,3069,0,10th of November 2017,1
1701,2317045,Nuke,forZe,FiRENATiON,16,3,3069,0,10th of November 2017,1
1702,2317043,Cache,MVP PK,Fire Dragoon,16,3,3069,0,9th of November 2017,1
1703,2317042,Mirage,forZe,WMGC,16,7,3069,0,9th of November 2017,1
1704,2317038,Mirage,HAVU,FiRENATiON,16,2,3069,0,9th of November 2017,1
1705,2317041,Mirage,MiTH,Berzerk,12,16,3069,0,9th of November 2017,1
1706,2317040,Train,duttdutt,Forge,16,8,3069,0,9th of November 2017,1
1707,2317035,Cache,FiRENATiON,WMGC,16,13,3069,0,9th of November 2017,1
1708,2317037,Cobblestone,Chiefs,Uniquestars,16,6,3069,0,9th of November 2017,1
1709,2317039,Cobblestone,Nexus,PROTEA,16,1,3069,0,9th of November 2017,1
1710,2317034,Train,Uniquestars,Berzerk,16,9,3069,0,9th of November 2017,1
1711,2317033,Mirage,Eclipse,duttdutt,16,8,3069,0,9th of November 2017,1
1712,2317031,Inferno,HAVU,forZe,16,12,3069,0,9th of November 2017,1
1713,2317029,Overpass,Chiefs,MiTH,16,9,3069,0,9th of November 2017,1
1714,2317030,Mirage,Nexus,MVP PK,13,16,3069,0,9th of November 2017,1
1715,2314054,Nuke,Natus Vincere,FaZe,22,19,2866,2,11th of November 2017,1
1716,2314055,Inferno,fnatic,G2,16,11,2866,2,11th of November 2017,1
1717,2314058,Cobblestone,Envy,NiP,16,12,2866,2,11th of November 2017,1
1718,2314060,Inferno,Astralis,mousesports,12,16,2866,2,11th of November 2017,1
1719,2314059,Overpass,BIG,North,9,16,2866,2,11th of November 2017,1
1720,2314056,Overpass,LDLC,Heroic,6,16,2866,1,11th of November 2017,1
1721,2314057,Cobblestone,HellRaisers,GODSENT,16,2,2866,0,11th of November 2017,1
1722,2314049,Nuke,Heroic,LDLC,19,17,2866,1,11th of November 2017,1
1723,2314051,Train,NiP,Envy,19,15,2866,2,11th of November 2017,1
1724,2314050,Cache,GODSENT,HellRaisers,8,16,2866,0,11th of November 2017,1
1725,2314053,Nuke,mousesports,Astralis,5,16,2866,2,11th of November 2017,1
1726,2314047,Overpass,FaZe,Natus Vincere,16,6,2866,2,11th of November 2017,1
1727,2314052,Cobblestone,North,BIG,16,8,2866,2,11th of November 2017,1
1728,2314048,Cobblestone,G2,fnatic,9,16,2866,2,11th of November 2017,1
1729,2314046,Cobblestone,LDLC,North,9,16,2866,1,10th of November 2017,1
1730,2314045,Overpass,North,LDLC,16,12,2866,1,10th of November 2017,1
1731,2314044,Overpass,Natus Vincere,BIG,16,12,2866,2,10th of November 2017,1
1732,2314043,Train,BIG,Natus Vincere,11,16,2866,2,10th of November 2017,1
1733,2313960,Train,Heroic,North,11,16,2866,2,9th of November 2017,1
1734,2314042,Nuke,Envy,Astralis,9,16,2866,2,9th of November 2017,1
1735,2313959,Overpass,North,Heroic,12,16,2866,2,9th of November 2017,1
1736,2314041,Train,Astralis,Envy,6,16,2866,2,9th of November 2017,1
1737,2314040,Nuke,Heroic,NiP,9,16,2866,2,9th of November 2017,1
1738,2314004,Cobblestone,HellRaisers,G2,13,16,2866,1,9th of November 2017,1
1739,2314039,Overpass,NiP,Heroic,25,21,2866,2,9th of November 2017,1
1740,2314003,Inferno,G2,HellRaisers,10,16,2866,1,9th of November 2017,1
1741,2314000,Inferno,Astralis,Natus Vincere,19,15,2866,2,8th of November 2017,1
1742,2314038,Cache,fnatic,FaZe,16,12,2866,2,8th of November 2017,1
1743,2314037,Mirage,FaZe,fnatic,7,16,2866,2,8th of November 2017,1
1744,2313999,Nuke,Natus Vincere,Astralis,4,16,2866,2,8th of November 2017,1
1745,2314036,Inferno,HellRaisers,mousesports,16,10,2866,1,8th of November 2017,1
1746,2314035,Mirage,mousesports,HellRaisers,16,6,2866,1,8th of November 2017,1
1747,2314034,Cache,GODSENT,G2,15,19,2866,1,7th of November 2017,1
1748,2314033,Inferno,G2,GODSENT,16,11,2866,1,7th of November 2017,1
1749,2314032,Cache,BIG,Envy,13,16,2866,2,7th of November 2017,1
1750,2314031,Train,Envy,BIG,16,4,2866,2,7th of November 2017,1
1751,2314026,Inferno,Envy,Heroic,10,16,2866,2,19th of October 2017,1
1752,2314025,Nuke,Heroic,Envy,9,16,2866,2,19th of October 2017,1
1753,2314028,Cobblestone,Natus Vincere,GODSENT,16,9,2866,1,19th of October 2017,1
1754,2314024,Overpass,Astralis,HellRaisers,10,16,2866,2,19th of October 2017,1
1755,2314027,Overpass,GODSENT,Natus Vincere,16,14,2866,1,19th of October 2017,1
1756,2314023,Mirage,HellRaisers,Astralis,10,16,2866,2,19th of October 2017,1
1757,2314018,Cobblestone,NiP,GODSENT,14,16,2866,1,18th of October 2017,1
1758,2314022,Cache,mousesports,LDLC,12,16,2866,1,18th of October 2017,1
1759,2314017,Overpass,GODSENT,NiP,16,19,2866,1,18th of October 2017,1
1760,2314021,Inferno,LDLC,mousesports,16,11,2866,1,18th of October 2017,1
1761,2314016,Nuke,North,Natus Vincere,17,19,2866,2,18th of October 2017,1
1762,2314020,Overpass,BIG,G2,12,16,2866,2,18th of October 2017,1
1763,2314019,Cobblestone,G2,BIG,14,16,2866,2,18th of October 2017,1
1764,2314015,Overpass,Natus Vincere,North,8,16,2866,2,18th of October 2017,1
1765,2314010,Cobblestone,North,fnatic,19,16,2866,3,17th of October 2017,1
1766,2314014,Nuke,Heroic,G2,14,16,2866,2,17th of October 2017,1
1767,2314009,Mirage,fnatic,North,17,19,2866,3,17th of October 2017,1
1768,2314013,Inferno,G2,Heroic,16,10,2866,2,17th of October 2017,1
1769,2314008,Cache,BIG,NiP,7,16,2866,2,17th of October 2017,1
1770,2314012,Inferno,GODSENT,FaZe,10,16,2866,1,17th of October 2017,1
1771,2314007,Mirage,NiP,BIG,16,4,2866,2,17th of October 2017,1
1772,2314011,Cobblestone,FaZe,GODSENT,16,4,2866,1,17th of October 2017,1
1773,2314006,Cobblestone,mousesports,Envy,16,10,2866,2,8th of October 2017,1
1774,2314005,Cache,Envy,mousesports,16,11,2866,2,8th of October 2017,1
1775,2314002,Overpass,FaZe,Heroic,12,16,2866,2,8th of October 2017,1
1776,2314001,Inferno,Heroic,FaZe,4,16,2866,2,8th of October 2017,1
1777,2313998,Train,Astralis,fnatic,8,16,2866,2,7th of October 2017,1
1778,2313997,Mirage,fnatic,Astralis,16,4,2866,2,7th of October 2017,1
1779,2313996,Inferno,Natus Vincere,mousesports,11,16,2866,2,7th of October 2017,1
1780,2313995,Cobblestone,mousesports,Natus Vincere,16,12,2866,2,7th of October 2017,1
1781,2313990,Overpass,Astralis,FaZe,19,15,2866,4,6th of October 2017,1
1782,2313994,Mirage,mousesports,Heroic,13,16,2866,2,6th of October 2017,1
1783,2313989,Mirage,FaZe,Astralis,16,14,2866,4,6th of October 2017,1
1784,2313993,Nuke,Heroic,mousesports,12,16,2866,2,6th of October 2017,1
1785,2313992,Inferno,HellRaisers,fnatic,17,19,2866,2,6th of October 2017,1
1786,2313988,Nuke,Natus Vincere,G2,14,16,2866,3,6th of October 2017,1
1787,2313987,Overpass,G2,Natus Vincere,19,16,2866,3,6th of October 2017,1
1788,2313991,Mirage,fnatic,HellRaisers,10,16,2866,2,6th of October 2017,1
1789,2313986,Cache,LDLC,G2,5,16,2866,1,5th of October 2017,1
1790,2313982,Nuke,mousesports,NiP,6,16,2866,2,5th of October 2017,1
1791,2313985,Inferno,G2,LDLC,17,19,2866,1,5th of October 2017,1
1792,2313981,Inferno,NiP,mousesports,2,16,2866,2,5th of October 2017,1
1793,2313984,Cache,HellRaisers,FaZe,16,12,2866,2,5th of October 2017,1
1794,2313980,Inferno,Astralis,North,16,10,2866,4,5th of October 2017,1
1795,2313979,Mirage,North,Astralis,10,16,2866,4,5th of October 2017,1
1796,2313983,Inferno,FaZe,HellRaisers,10,16,2866,2,5th of October 2017,1
1797,2313978,Cache,LDLC,NiP,19,17,2866,1,4th of October 2017,1
1798,2313974,Inferno,North,FaZe,4,16,2866,4,4th of October 2017,1
1799,2313977,Overpass,NiP,LDLC,14,16,2866,1,4th of October 2017,1
1800,2313973,Mirage,FaZe,North,12,16,2866,4,4th of October 2017,1
1801,2313976,Nuke,LDLC,Natus Vincere,10,16,2866,1,4th of October 2017,1
1802,2313972,Inferno,BIG,Astralis,6,16,2866,2,4th of October 2017,1
1803,2313971,Overpass,Astralis,BIG,16,19,2866,2,4th of October 2017,1
1804,2313975,Inferno,Natus Vincere,LDLC,16,14,2866,1,4th of October 2017,1
1805,2313970,Train,BIG,mousesports,7,16,2866,2,3rd of October 2017,1
1806,2313966,Cache,NiP,fnatic,16,4,2866,2,3rd of October 2017,1
1807,2313969,Cobblestone,mousesports,BIG,22,20,2866,2,3rd of October 2017,1
1808,2313965,Mirage,fnatic,NiP,17,19,2866,2,3rd of October 2017,1
1809,2313964,Inferno,Envy,G2,16,13,2866,2,3rd of October 2017,1
1810,2313968,Inferno,LDLC,Astralis,3,16,2866,1,3rd of October 2017,1
1811,2313967,Overpass,Astralis,LDLC,16,11,2866,1,3rd of October 2017,1
1812,2313963,Cobblestone,G2,Envy,9,16,2866,2,3rd of October 2017,1
1813,2313962,Cache,BIG,LDLC,25,22,2866,1,28th of September 2017,1
1814,2313958,Mirage,FaZe,NiP,16,7,2866,3,28th of September 2017,1
1815,2313961,Overpass,LDLC,BIG,16,12,2866,1,28th of September 2017,1
1816,2313957,Cobblestone,NiP,FaZe,16,6,2866,3,28th of September 2017,1
1817,2313956,Cache,fnatic,GODSENT,11,16,2866,1,28th of September 2017,1
1818,2313955,Mirage,GODSENT,fnatic,16,12,2866,1,28th of September 2017,1
1819,2313667,Cobblestone,mousesports,GODSENT,16,6,2866,1,28th of September 2017,1
1820,2313950,Overpass,NiP,G2,16,13,2866,3,27th of September 2017,1
1821,2313954,Mirage,North,GODSENT,8,16,2866,1,27th of September 2017,1
1822,2313949,Nuke,G2,NiP,14,16,2866,3,27th of September 2017,1
1823,2313953,Train,GODSENT,North,12,16,2866,1,27th of September 2017,1
1824,2313948,Cobblestone,Envy,Natus Vincere,16,14,2866,2,27th of September 2017,1
1825,2313952,Cache,fnatic,mousesports,16,10,2866,2,27th of September 2017,1
1826,2313947,Train,Natus Vincere,Envy,16,5,2866,2,27th of September 2017,1
1827,2313951,Train,mousesports,fnatic,1,16,2866,2,27th of September 2017,1
1828,2313946,Inferno,Heroic,fnatic,16,19,2866,2,26th of September 2017,1
1829,2313942,Mirage,mousesports,North,14,16,2866,2,26th of September 2017,1
1830,2313945,Mirage,fnatic,Heroic,16,13,2866,2,26th of September 2017,1
1831,2313941,Cobblestone,North,mousesports,16,12,2866,2,26th of September 2017,1
1832,2313944,Nuke,Envy,LDLC,22,25,2866,1,26th of September 2017,1
1833,2313940,Inferno,Natus Vincere,HellRaisers,13,16,2866,2,26th of September 2017,1
1834,2313939,Overpass,HellRaisers,Natus Vincere,16,5,2866,2,26th of September 2017,1
1835,2313943,Cache,LDLC,Envy,16,8,2866,1,26th of September 2017,1
1836,2313938,Mirage,GODSENT,BIG,13,16,2866,1,13th of September 2017,1
1837,2313937,Cache,BIG,GODSENT,16,8,2866,1,13th of September 2017,1
1838,2313936,Overpass,LDLC,HellRaisers,14,16,2866,0,13th of September 2017,1
1839,2313935,Cache,HellRaisers,LDLC,8,16,2866,0,13th of September 2017,1
1840,2313934,Overpass,Heroic,BIG,1,16,2866,2,12th of September 2017,1
1841,2313933,Train,BIG,Heroic,19,15,2866,2,12th of September 2017,1
1842,2313932,Overpass,GODSENT,LDLC,8,16,2866,0,12th of September 2017,1
1843,2313931,Inferno,LDLC,GODSENT,16,9,2866,0,12th of September 2017,1
1844,2313930,Cache,fnatic,Envy,16,9,2866,2,7th of September 2017,1
1845,2313929,Cobblestone,Envy,fnatic,10,16,2866,2,7th of September 2017,1
1846,2313928,Train,NiP,HellRaisers,16,6,2866,2,7th of September 2017,1
1847,2313927,Inferno,HellRaisers,NiP,5,16,2866,2,7th of September 2017,1
1848,2313926,Overpass,Astralis,GODSENT,8,16,2866,1,6th of September 2017,1
1849,2313925,Mirage,GODSENT,Astralis,9,16,2866,1,6th of September 2017,1
1850,2313924,Cobblestone,North,HellRaisers,16,9,2866,2,6th of September 2017,1
1851,2313923,Overpass,HellRaisers,North,16,9,2866,2,6th of September 2017,1
1852,2313922,Cache,GODSENT,Envy,16,10,2866,1,5th of September 2017,1
1853,2313921,Train,Envy,GODSENT,16,13,2866,1,5th of September 2017,1
1854,2313920,Nuke,NiP,Astralis,14,16,2866,3,5th of September 2017,1
1855,2313919,Inferno,Astralis,NiP,16,6,2866,3,5th of September 2017,1
1856,2313704,Mirage,NiP,Natus Vincere,16,13,2866,2,27th of August 2017,1
1857,2313703,Train,Natus Vincere,NiP,16,9,2866,2,27th of August 2017,1
1858,2313702,Cache,mousesports,G2,25,22,2866,2,27th of August 2017,1
1859,2313701,Cobblestone,G2,mousesports,16,7,2866,2,27th of August 2017,1
1860,2313700,Inferno,NiP,North,12,16,2866,2,26th of August 2017,1
1861,2313699,Nuke,North,NiP,16,5,2866,2,26th of August 2017,1
1862,2313698,Mirage,fnatic,Natus Vincere,5,16,2866,2,26th of August 2017,1
1863,2313697,Overpass,Natus Vincere,fnatic,9,16,2866,2,26th of August 2017,1
1864,2313696,Inferno,Heroic,Natus Vincere,16,14,2866,2,25th of August 2017,1
1865,2313694,Cobblestone,Envy,North,13,16,2866,2,25th of August 2017,1
1866,2313695,Overpass,Natus Vincere,Heroic,10,16,2866,2,25th of August 2017,1
1867,2313693,Nuke,North,Envy,16,6,2866,2,25th of August 2017,1
1868,2313692,Nuke,FaZe,Envy,16,7,2866,2,25th of August 2017,1
1869,2313690,Cache,fnatic,LDLC,16,6,2866,1,25th of August 2017,1
1870,2313691,Train,Envy,FaZe,12,16,2866,2,25th of August 2017,1
1871,2313689,Inferno,LDLC,fnatic,4,16,2866,1,25th of August 2017,1
1872,2313688,Train,FaZe,BIG,10,16,2866,3,24th of August 2017,1
1873,2313686,Inferno,Heroic,Astralis,12,16,2866,2,24th of August 2017,1
1874,2313687,Overpass,BIG,FaZe,8,16,2866,3,24th of August 2017,1
1875,2313685,Overpass,Astralis,Heroic,16,6,2866,2,24th of August 2017,1
1876,2313684,Cache,HellRaisers,Envy,16,19,2866,2,24th of August 2017,1
1877,2313682,Cobblestone,North,G2,16,7,2866,3,24th of August 2017,1
1878,2313683,Cobblestone,Envy,HellRaisers,16,14,2866,2,24th of August 2017,1
